id,records,species,birdRecords,birdSpecies,firstYear,lastYear,recordsLast5Years,topBirds,datasets,ebirdShare,source
rampura-kere,1150,137,1148,136,2003,2026,327,Tringa glareola (Wood Sandpiper);Plegadis falcinellus (Glossy Ibis);Hirundo rustica (Barn Swallow);Porphyrio porphyrio (Western Swamphen);Ardeola grayii (Indian Pond-Heron);Milvus migrans (Black Kite);Acrocephalus dumetorum (Blyth's Reed Warbler);Prinia socialis (Ashy Prinia);Threskiornis melanocephalus (Black-headed Ibis);Dicrurus macrocercus (Black Drongo),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.997,gbif-2026-09
rampura-kere-2,0,0,0,0,,,0,,,,gbif-2026-09
rampura-lake,0,0,0,0,,,0,,,,gbif-2026-09
rampura-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
ranchanamadu-kunte,0,0,0,0,,,0,,,,gbif-2026-09
rayaradoddi-lake,17093,227,17036,182,2009,2026,4153,Prinia socialis (Ashy Prinia);Haliastur indus (Brahminy Kite);Vanellus indicus (Red-wattled Lapwing);Microcarbo niger (Little Cormorant);Psittacula krameri (Rose-ringed Parakeet);Milvus migrans (Black Kite);Halcyon smyrnensis (White-throated Kingfisher);Acridotheres tristis (Common Myna);Pycnonotus jocosus (Red-whiskered Bulbul);Tachybaptus ruficollis (Little Grebe),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;International Barcode of Life project (iBOL),0.99,gbif-2026-09
rayarapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
rayarapalya-lake-1,0,0,0,0,,,0,,,,gbif-2026-09
rayasandra-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
rayasandra-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
rayasandra-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
rayasandra-kunte-4,0,0,0,0,,,0,,,,gbif-2026-09
rayasandra-lake-2,1,1,0,0,2023,2023,1,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
rocherenvu,286,62,285,61,2022,2026,286,Psittacula krameri (Rose-ringed Parakeet);Acridotheres tristis (Common Myna);Milvus migrans (Black Kite);Tachybaptus ruficollis (Little Grebe);Microcarbo niger (Little Cormorant);Dicrurus macrocercus (Black Drongo);Phalacrocorax carbo (Great Cormorant);Psilopogon viridis (White-cheeked Barbet);Anas poecilorhyncha (Spot-billed duck);Ardeola grayii (Indian Pond-Heron),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.979,gbif-2026-09
s-golahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
sadahalli-kere,1223,122,1223,122,2016,2024,639,Halcyon smyrnensis (White-throated Kingfisher);Merops orientalis (Green Bee-eater);Acridotheres tristis (Common Myna);Saxicola caprata (Pied Bushchat);Dicrurus macrocercus (Black Drongo);Spilopelia chinensis (Spotted Dove);Prinia socialis (Ashy Prinia);Vanellus indicus (Red-wattled Lapwing);Prinia inornata (Plain Prinia);Cecropis daurica (Eastern Red-rumped Swallow),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sadappanhalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
sadenahalli-lake,361,79,361,79,2019,2024,350,Acridotheres tristis (Common Myna);Dicrurus macrocercus (Black Drongo);Haliastur indus (Brahminy Kite);Psittacula krameri (Rose-ringed Parakeet);Columba livia (Rock Pigeon);Corvus macrorhynchos (Large-billed Crow);Egretta intermedia (Intermediate egret);Halcyon smyrnensis (White-throated Kingfisher);Merops orientalis (Green Bee-eater);Pycnonotus jocosus (Red-whiskered Bulbul),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sadenahalli-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
sadenahalli-lake-3,3,3,3,3,2024,2024,3,Cecropis daurica (Eastern Red-rumped Swallow);Cinnyris asiaticus (Purple Sunbird);Merops orientalis (Green Bee-eater),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sakalavara-govt-kharabu-lake,2256,123,2256,123,2011,2024,1133,Tachybaptus ruficollis (Little Grebe);Fulica atra (Eurasian Coot);Ardeola grayii (Indian Pond-Heron);Acridotheres tristis (Common Myna);Nettapus coromandelianus (Cotton Pygmy-Goose);Halcyon smyrnensis (White-throated Kingfisher);Milvus migrans (Black Kite);Porphyrio porphyrio (Western Swamphen);Microcarbo niger (Little Cormorant);Haliastur indus (Brahminy Kite),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,1.0,gbif-2026-09
sakalavara-kunte,0,0,0,0,,,0,,,,gbif-2026-09
sakkare-gollahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
salindradoddi-lake,7,7,0,0,2008,2024,1,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
sametanahali-lake,35,34,35,34,2022,2022,35,Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Actitis hypoleucos (Common Sandpiper);Anas poecilorhyncha (Spot-billed duck);Ardea cinerea (Gray Heron);Ardea purpurea (Purple Heron);Ardeola grayii (Indian Pond-Heron);Corvus splendens (House Crow);Dicrurus macrocercus (Black Drongo);Egretta garzetta (Little Egret),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sampangee-kunte,3,3,0,0,2022,2023,3,,iNaturalist Research-grade Observations;Pl@ntNet automatically identified occurrences,0.0,gbif-2026-09
sampinge-kere,153,56,62,17,2008,2026,48,Columba livia (Rock Pigeon);Milvus migrans (Black Kite);Corvus splendens (House Crow);Acridotheres tristis (Common Myna);Corvus macrorhynchos (Large-billed Crow);Psilopogon viridis (White-cheeked Barbet);Psittacula krameri (Rose-ringed Parakeet);Ardeola grayii (Indian Pond-Heron);Eudynamys scolopaceus (Asian Koel);Haliastur indus (Brahminy Kite),"EOD – eBird Observation Dataset;Ohio State Acarology Laboratory (OSAL), Ohio State University;iNaturalist Research-grade Observations",0.353,gbif-2026-09
sandekuppe-kere,3688,153,3670,138,2010,2025,2629,Halcyon smyrnensis (White-throated Kingfisher);Psilopogon haemacephalus (Coppersmith Barbet);Ardea cinerea (Gray Heron);Prinia socialis (Ashy Prinia);Acridotheres tristis (Common Myna);Haliastur indus (Brahminy Kite);Leptocoma zeylonica (Purple-rumped Sunbird);Spilopelia chinensis (Spotted Dove);Centropus sinensis (Greater Coucal);Dicrurus macrocercus (Black Drongo),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.985,gbif-2026-09
saneguruvanahalli-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
saneguruvanahalli-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
saneguruvanahalli-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
saneguruvanahalli-lake-1,0,0,0,0,,,0,,,,gbif-2026-09
saneguruvanahalli-lake-1-2,30,19,27,16,2018,2024,1,Columba livia (Rock Pigeon);Passer domesticus (House Sparrow);Psittacula krameri (Rose-ringed Parakeet);Corvus splendens (House Crow);Eudynamys scolopaceus (Asian Koel);Milvus migrans (Black Kite);Psilopogon viridis (White-cheeked Barbet);Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron),EOD – eBird Observation Dataset;Pl@ntNet automatically identified occurrences;SeasonWatch - Tree Phenology Dataset (India),0.9,gbif-2026-09
saneguruvanahalli-lake-2,30,19,27,16,2018,2024,1,Columba livia (Rock Pigeon);Passer domesticus (House Sparrow);Psittacula krameri (Rose-ringed Parakeet);Corvus splendens (House Crow);Eudynamys scolopaceus (Asian Koel);Milvus migrans (Black Kite);Psilopogon viridis (White-cheeked Barbet);Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron),EOD – eBird Observation Dataset;Pl@ntNet automatically identified occurrences;SeasonWatch - Tree Phenology Dataset (India),0.9,gbif-2026-09
saneguruvanahalli-lake-2-2,0,0,0,0,,,0,,,,gbif-2026-09
sankey-tank,4136,172,4031,108,2000,2026,1856,Milvus migrans (Black Kite);Corvus splendens (House Crow);Columba livia (Rock Pigeon);Haliastur indus (Brahminy Kite);Acridotheres tristis (Common Myna);Phalacrocorax carbo (Great Cormorant);Psittacula krameri (Rose-ringed Parakeet);Psilopogon viridis (White-cheeked Barbet);Corvus macrorhynchos (Large-billed Crow);Halcyon smyrnensis (White-throated Kingfisher),"EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Observation.org, Nature data from around the World",0.96,gbif-2026-09
sarakki-kunte1,232,29,232,29,2016,2023,9,Milvus migrans (Black Kite);Corvus splendens (House Crow);Columba livia (Rock Pigeon);Psilopogon viridis (White-cheeked Barbet);Eudynamys scolopaceus (Asian Koel);Acridotheres tristis (Common Myna);Corvus macrorhynchos (Large-billed Crow);Pycnonotus jocosus (Red-whiskered Bulbul);Psittacula krameri (Rose-ringed Parakeet);Leptocoma zeylonica (Purple-rumped Sunbird),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sarakki-kunte2,51,36,15,11,2014,2025,21,Columba livia (Rock Pigeon);Psittacula krameri (Rose-ringed Parakeet);Acridotheres tristis (Common Myna);Acrocephalus dumetorum (Blyth's Reed Warbler);Centropus sinensis (Greater Coucal);Cinnyris asiaticus (Purple Sunbird);Corvus macrorhynchos (Large-billed Crow);Corvus splendens (House Crow);Milvus migrans (Black Kite);Psilopogon viridis (White-cheeked Barbet),iNaturalist Research-grade Observations;EOD – eBird Observation Dataset;India Biodiversity Portal publication grade dataset,0.294,gbif-2026-09
sarakki-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
sarakki-lake,4521,154,4470,124,1985,2026,2582,Ardeola grayii (Indian Pond-Heron);Milvus migrans (Black Kite);Haliastur indus (Brahminy Kite);Ardea cinerea (Gray Heron);Porphyrio porphyrio (Western Swamphen);Egretta garzetta (Little Egret);Acridotheres tristis (Common Myna);Anas poecilorhyncha (Spot-billed duck);Microcarbo niger (Little Cormorant);Tachybaptus ruficollis (Little Grebe),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;India Biodiversity Portal publication grade dataset,0.975,gbif-2026-09
sarjapur-lake,124,40,121,38,2014,2024,41,Acridotheres tristis (Common Myna);Dicrurus macrocercus (Black Drongo);Halcyon smyrnensis (White-throated Kingfisher);Lonchura punctulata (Scaly-breasted Munia);Merops orientalis (Green Bee-eater);Milvus migrans (Black Kite);Psittacula krameri (Rose-ringed Parakeet);Vanellus indicus (Red-wattled Lapwing);Acridotheres fuscus (Jungle Myna);Acrocephalus dumetorum (Blyth's Reed Warbler),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.976,gbif-2026-09
sarka-kunte,0,0,0,0,,,0,,,,gbif-2026-09
sarkaari-katte,0,0,0,0,,,0,,,,gbif-2026-09
sasalu-lake,0,0,0,0,,,0,,,,gbif-2026-09
sasiveghatta-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
sasiveghatta-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
sathanoor-kunte-5,0,0,0,0,,,0,,,,gbif-2026-09
sathanoor-kunte-7,0,0,0,0,,,0,,,,gbif-2026-09
sathanur-kere,124,40,124,40,2017,2024,1,Acridotheres tristis (Common Myna);Acrocephalus dumetorum (Blyth's Reed Warbler);Actitis hypoleucos (Common Sandpiper);Aegithina tiphia (Common Iora);Anastomus oscitans (Asian Openbill);Ardeola grayii (Indian Pond-Heron);Athene brama (Spotted Owlet);Cecropis daurica (Eastern Red-rumped Swallow);Ceryle rudis (Pied Kingfisher);Cinnyris asiaticus (Purple Sunbird),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sathanuru-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
sathanuru-kunte-10,0,0,0,0,,,0,,,,gbif-2026-09
sathanuru-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
sathanuru-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
sathanuru-kunte-8,2,2,0,0,2014,2021,0,,Pl@ntNet observations;India Biodiversity Portal publication grade dataset,0.0,gbif-2026-09
sathanuru-kunte-9,0,0,0,0,,,0,,,,gbif-2026-09
sattigenahalli-lake-1,0,0,0,0,,,0,,,,gbif-2026-09
sattigenahalli-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
seegehalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
seegehalli-kunte,0,0,0,0,,,0,,,,gbif-2026-09
seegihalli-katte-1,0,0,0,0,,,0,,,,gbif-2026-09
seegihalli-katte-2,0,0,0,0,,,0,,,,gbif-2026-09
seegihalli-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
seegihalli-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
settyhalli-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
settyhalli-kunte2,1,1,0,0,2022,2022,1,,Pl@ntNet observations,0.0,gbif-2026-09
shantegaudanapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
shanthi-nagar-kunte,0,0,0,0,,,0,,,,gbif-2026-09
shantinagar-kere,0,0,0,0,,,0,,,,gbif-2026-09
shantinagar-kere-2,22,10,22,10,2022,2022,22,Acridotheres fuscus (Jungle Myna);Corvus splendens (House Crow);Dicaeum erythrorhynchos (Pale-billed Flowerpecker);Dicrurus macrocercus (Black Drongo);Leptocoma zeylonica (Purple-rumped Sunbird);Milvus migrans (Black Kite);Motacilla maderaspatensis (White-browed Wagtail);Psilopogon haemacephalus (Coppersmith Barbet);Saxicoloides fulicatus;Tachybaptus ruficollis (Little Grebe),EOD – eBird Observation Dataset,1.0,gbif-2026-09
shanuboganahalli-lake,97,54,95,53,2019,2024,75,Corvus splendens (House Crow);Spilopelia chinensis (Spotted Dove);Centropus sinensis (Greater Coucal);Cinnyris asiaticus (Purple Sunbird);Copsychus saularis (Oriental Magpie-Robin);Egretta garzetta (Little Egret);Halcyon smyrnensis (White-throated Kingfisher);Leptocoma zeylonica (Purple-rumped Sunbird);Milvus migrans (Black Kite);Orthotomus sutorius (Common Tailorbird),EOD – eBird Observation Dataset;Pl@ntNet observations,0.979,gbif-2026-09
shastripalya-kere,0,0,0,0,,,0,,,,gbif-2026-09
shegehalli-kere,3614,96,3614,96,2018,2024,1760,Milvus migrans (Black Kite);Egretta garzetta (Little Egret);Ardeola grayii (Indian Pond-Heron);Fulica atra (Eurasian Coot);Tachybaptus ruficollis (Little Grebe);Anas poecilorhyncha (Spot-billed duck);Vanellus indicus (Red-wattled Lapwing);Prinia socialis (Ashy Prinia);Acridotheres tristis (Common Myna);Microcarbo niger (Little Cormorant),EOD – eBird Observation Dataset,1.0,gbif-2026-09
sheshayyanakere,45,32,8,7,2025,2026,45,Egretta garzetta (Little Egret);Amaurornis phoenicurus (White-breasted Waterhen);Ardeola grayii (Indian Pond-Heron);Dicrurus macrocercus (Black Drongo);Leptocoma zeylonica (Purple-rumped Sunbird);Microcarbo niger (Little Cormorant);Orthotomus sutorius (Common Tailorbird),iNaturalist Research-grade Observations,0.0,gbif-2026-09
shiresandra-kere,96,32,96,32,2018,2024,2,Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Amaurornis phoenicurus (White-breasted Waterhen);Anthus rufulus (Paddyfield Pipit);Ardea cinerea (Gray Heron);Ardeola grayii (Indian Pond-Heron);Cacomantis passerinus (Gray-bellied Cuckoo);Centropus sinensis (Greater Coucal);Coracias benghalensis (Indian Roller);Corvus macrorhynchos (Large-billed Crow),EOD – eBird Observation Dataset,1.0,gbif-2026-09
shivakote-katte,0,0,0,0,,,0,,,,gbif-2026-09
shivakote-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
shivakote-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
shivakote-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
shivakote-kunte-4,0,0,0,0,,,0,,,,gbif-2026-09
shivanahalli-lake,36,24,35,23,2019,2024,15,Threskiornis melanocephalus (Black-headed Ibis);Milvus migrans (Black Kite);Acridotheres tristis (Common Myna);Columba livia (Rock Pigeon);Motacilla maderaspatensis (White-browed Wagtail);Ardea purpurea (Purple Heron);Caprimulgus asiaticus (Indian Nightjar);Cinnyris asiaticus (Purple Sunbird);Copsychus saularis (Oriental Magpie-Robin);Cypsiurus balasiensis (Asian Palm-Swift),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.972,gbif-2026-09
shivanapura-kere,0,0,0,0,,,0,,,,gbif-2026-09
shravanur-lake,0,0,0,0,,,0,,,,gbif-2026-09
shravanur-lake-2,553,85,553,85,2022,2023,553,Psittacula krameri (Rose-ringed Parakeet);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Leptocoma zeylonica (Purple-rumped Sunbird);Tachybaptus ruficollis (Little Grebe);Psilopogon viridis (White-cheeked Barbet);Egretta garzetta (Little Egret);Eudynamys scolopaceus (Asian Koel);Merops orientalis (Green Bee-eater);Milvus migrans (Black Kite),EOD – eBird Observation Dataset,1.0,gbif-2026-09
shyanapanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
shyanapanahalli-kere-2,0,0,0,0,,,0,,,,gbif-2026-09
shyanapanahalli-kere-u,0,0,0,0,,,0,,,,gbif-2026-09
siddanhalli-lake-1,0,0,0,0,,,0,,,,gbif-2026-09
siddapur-kere,1,1,1,1,2025,2025,1,Acridotheres tristis (Common Myna),iNaturalist Research-grade Observations,0.0,gbif-2026-09
siddapura-kere,18487,135,18484,133,2014,2026,18034,Ardeola grayii (Indian Pond-Heron);Psittacula krameri (Rose-ringed Parakeet);Milvus migrans (Black Kite);Prinia socialis (Ashy Prinia);Columba livia (Rock Pigeon);Egretta garzetta (Little Egret);Acridotheres tristis (Common Myna);Eudynamys scolopaceus (Asian Koel);Motacilla maderaspatensis (White-browed Wagtail);Microcarbo niger (Little Cormorant),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.999,gbif-2026-09
siddapura-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
siddapura-kunte2,6,5,0,0,2016,2016,0,,INSDC Sequences,0.0,gbif-2026-09
siddapura-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
siddapura-kunte4,0,0,0,0,,,0,,,,gbif-2026-09
siddapura-kunte5,0,0,0,0,,,0,,,,gbif-2026-09
siddapura-kunte6,0,0,0,0,,,0,,,,gbif-2026-09
siddapura-kunte7,0,0,0,0,,,0,,,,gbif-2026-09
siddayyanpalya-lake,13,12,13,12,2018,2018,0,Anas poecilorhyncha (Spot-billed duck);Anastomus oscitans (Asian Openbill);Ardea alba (Great Egret);Ardea purpurea (Purple Heron);Circus aeruginosus (Eurasian Marsh-Harrier);Dicrurus macrocercus (Black Drongo);Egretta garzetta (Little Egret);Fulica atra (Eurasian Coot);Merops orientalis (Green Bee-eater);Microcarbo niger (Little Cormorant),EOD – eBird Observation Dataset,1.0,gbif-2026-09
siddenayakanahalli-kere-l,0,0,0,0,,,0,,,,gbif-2026-09
siddenayakanahalli-kere-u,155,81,85,44,2026,2026,155,Mycteria leucocephala (Painted Stork);Platalea leucorodia (Eurasian Spoonbill);Vanellus indicus (Red-wattled Lapwing);Spilopelia senegalensis (Laughing Dove);Leptocoma zeylonica (Purple-rumped Sunbird);Pavo cristatus (Indian Peafowl);Tringa glareola (Wood Sandpiper);Vanellus malabaricus (Yellow-wattled Lapwing);Acridotheres tristis (Common Myna);Alcedo atthis (Common Kingfisher),iNaturalist Research-grade Observations,0.0,gbif-2026-09
siddenhalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
siddi-hosakote-west,0,0,0,0,,,0,,,,gbif-2026-09
sidedahalli-kunte,0,0,0,0,,,0,,,,gbif-2026-09
sidi-hoskote-lake-east,0,0,0,0,,,0,,,,gbif-2026-09
sigepalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
sigepalya-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
sikayanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
singahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
singanayakanahalli-katte-2,0,0,0,0,,,0,,,,gbif-2026-09
singanayakanahalli-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
singanayakayahalli-katte-1,0,0,0,0,,,0,,,,gbif-2026-09
singanayakayahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
singapura-kunte,0,0,0,0,,,0,,,,gbif-2026-09
singapura-lake,823,111,823,111,2015,2024,168,Prinia socialis (Ashy Prinia);Eudynamys scolopaceus (Asian Koel);Porphyrio porphyrio (Western Swamphen);Acridotheres tristis (Common Myna);Corvus macrorhynchos (Large-billed Crow);Microcarbo niger (Little Cormorant);Ardea cinerea (Gray Heron);Milvus migrans (Black Kite);Plegadis falcinellus (Glossy Ibis);Psittacula krameri (Rose-ringed Parakeet),EOD – eBird Observation Dataset,1.0,gbif-2026-09
singasadanapalli-kere-e,0,0,0,0,,,0,,,,gbif-2026-09
singasadanapalli-kere-s,0,0,0,0,,,0,,,,gbif-2026-09
singasandra,188,47,187,46,2017,2024,24,Porphyrio porphyrio (Western Swamphen);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Columba livia (Rock Pigeon);Microcarbo niger (Little Cormorant);Milvus migrans (Black Kite);Phalacrocorax fuscicollis (Indian Cormorant);Ardea cinerea (Gray Heron);Corvus macrorhynchos (Large-billed Crow);Eudynamys scolopaceus (Asian Koel),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.989,gbif-2026-09
singasandra-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
singasandra-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
singasandra-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
singasandra-kunte4,0,0,0,0,,,0,,,,gbif-2026-09
singasandra-kunte5,0,0,0,0,,,0,,,,gbif-2026-09
singasandra-lake,0,0,0,0,,,0,,,,gbif-2026-09
singena-agrahara-govt-sanna-kere,433,135,380,88,2020,2026,348,Ardeola grayii (Indian Pond-Heron);Psittacula krameri (Rose-ringed Parakeet);Anas poecilorhyncha (Spot-billed duck);Acridotheres tristis (Common Myna);Alcedo atthis (Common Kingfisher);Haliastur indus (Brahminy Kite);Leptocoma zeylonica (Purple-rumped Sunbird);Gallinula chloropus (Eurasian Moorhen);Merops orientalis (Green Bee-eater);Centropus sinensis (Greater Coucal),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.746,gbif-2026-09
singena-agrahara-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
singena-agrahara-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
singena-agrahara-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
singena-agrahara-kunte-4,0,0,0,0,,,0,,,,gbif-2026-09
singena-agrahara-kunte-5,0,0,0,0,,,0,,,,gbif-2026-09
singrayanapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
sinivagilu-govt-lake,216,89,126,31,2016,2026,160,Milvus migrans (Black Kite);Columba livia (Rock Pigeon);Psilopogon viridis (White-cheeked Barbet);Psittacula krameri (Rose-ringed Parakeet);Pycnonotus jocosus (Red-whiskered Bulbul);Corvus splendens (House Crow);Acridotheres tristis (Common Myna);Haliastur indus (Brahminy Kite);Corvus macrorhynchos (Large-billed Crow);Leptocoma zeylonica (Purple-rumped Sunbird),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Pl@ntNet automatically identified occurrences,0.551,gbif-2026-09
sirigonahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
sitanayakanahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
sokkarasanapalli-kere-e,0,0,0,0,,,0,,,,gbif-2026-09
soladevanahalli-kunte,0,0,0,0,,,0,,,,gbif-2026-09
soldevanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
soldevanahalli-kere-2,1,1,1,1,2021,2021,0,Dicrurus macrocercus (Black Drongo),EOD – eBird Observation Dataset,1.0,gbif-2026-09
soldevanahalli-lower,0,0,0,0,,,0,,,,gbif-2026-09
soldevanahalli-scrub,0,0,0,0,,,0,,,,gbif-2026-09
solekere,2384,138,2383,137,2014,2024,1370,Milvus migrans (Black Kite);Merops orientalis (Green Bee-eater);Columba livia (Rock Pigeon);Corvus macrorhynchos (Large-billed Crow);Eudynamys scolopaceus (Asian Koel);Leptocoma zeylonica (Purple-rumped Sunbird);Ortygornis pondicerianus (Grey Francolin);Psittacula krameri (Rose-ringed Parakeet);Dicrurus macrocercus (Black Drongo);Acrocephalus dumetorum (Blyth's Reed Warbler),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.999,gbif-2026-09
solikunte-kere,0,0,0,0,,,0,,,,gbif-2026-09
