key,ringPixelCount,ringTreePct,ringShrubPct,ringGrassPct,ringCropPct,ringBuiltPct,ringBarePct,ringWaterPct,ringWetlandPct,insidePixelCount,insideWaterPct,insideWetlandPct,insideBuiltPct,source
unnamed-tank-near-chokkandahalli,19581,11.3,38.4,2.7,43.7,3.3,0.5,0.0,0.0,2752,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-chunchanakuppe,15274,14.5,14.7,22.7,42.9,3.8,1.3,0.0,0.0,914,0.0,0.0,11.1,esa-worldcover-2021
unnamed-tank-near-dadagattamadagu,19720,5.8,10.9,0.9,80.4,2.1,0.0,0.0,0.0,2815,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-dalasagere,33162,2.8,10.2,1.7,80.5,3.4,0.7,0.7,0.0,14981,0.0,0.0,1.0,esa-worldcover-2021
unnamed-tank-near-dasanapura,21479,11.1,5.8,3.7,62.5,16.6,0.3,0.0,0.0,3872,0.0,0.0,6.9,esa-worldcover-2021
unnamed-tank-near-devaganahalli,17695,7.8,2.4,6.3,65.4,15.9,2.1,0.1,0.0,1823,0.0,0.0,4.1,esa-worldcover-2021
unnamed-tank-near-devanahalli,15954,7.2,4.2,3.3,40.6,43.7,0.2,0.7,0.0,1131,2.1,0.0,4.7,esa-worldcover-2021
unnamed-tank-near-devashettihalli,16448,7.4,29.1,4.9,51.9,4.1,2.6,0.0,0.0,1321,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-dharmapura,19304,2.9,45.3,1.1,47.0,3.7,0.1,0.0,0.0,2604,0.0,0.0,3.3,esa-worldcover-2021
unnamed-tank-near-dodda-hosahalli,16206,6.5,6.1,1.0,79.9,6.3,0.2,0.0,0.0,1229,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-dodda-saggere,16072,20.8,2.6,0.1,72.6,3.8,0.1,0.0,0.0,1173,0.0,0.0,10.1,esa-worldcover-2021
unnamed-tank-near-doddabettahalli,13762,29.6,1.8,0.6,6.9,60.2,0.9,0.0,0.0,504,0.0,0.0,52.0,esa-worldcover-2021
unnamed-tank-near-doddahulluru,25582,6.0,10.9,6.7,64.9,9.8,1.7,0.0,0.0,6957,0.1,0.0,0.3,esa-worldcover-2021
unnamed-tank-near-dombarahalli,19184,16.0,7.2,4.2,28.8,43.2,0.7,0.0,0.0,2553,0.0,0.0,26.6,esa-worldcover-2021
unnamed-tank-near-dyapenahalli,16209,10.3,10.5,1.7,74.1,3.3,0.1,0.0,0.0,1223,0.0,0.0,0.2,esa-worldcover-2021
unnamed-tank-near-dyavasandra,16269,24.2,6.7,0.1,66.3,2.6,0.0,0.0,0.0,1242,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-dyavasandra-2,28519,10.4,15.8,2.6,63.9,5.7,1.3,0.3,0.0,9655,0.0,0.0,1.5,esa-worldcover-2021
unnamed-tank-near-eluvapalli,15773,1.6,7.0,13.2,63.0,14.7,0.6,0.0,0.0,1083,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-ennigere,20209,16.8,8.3,1.4,70.1,3.3,0.1,0.0,0.0,3100,0.4,0.0,2.2,esa-worldcover-2021
unnamed-tank-near-gangodanahalli,24540,20.4,25.4,4.6,29.4,19.5,0.5,0.2,0.0,6083,0.0,0.0,17.6,esa-worldcover-2021
unnamed-tank-near-garudagallu,19032,14.4,18.7,0.2,65.7,1.0,0.0,0.0,0.0,2444,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-garudagallu-2,22097,7.7,22.8,0.1,68.8,0.5,0.0,0.0,0.0,4257,0.0,0.0,3.3,esa-worldcover-2021
unnamed-tank-near-gaudanakunte,15853,11.7,11.1,0.6,75.2,1.4,0.0,0.0,0.0,1100,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-giddenahalli,16059,28.6,16.2,13.7,34.6,4.8,2.0,0.1,0.0,1175,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-giduganahalli,16279,4.8,19.2,4.1,69.4,1.6,0.7,0.1,0.0,1244,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-giduganahalli-2,17988,4.7,7.0,1.0,86.7,0.6,0.1,0.0,0.0,1945,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-gollahalli,19424,40.1,18.8,1.5,35.2,4.0,0.1,0.2,0.0,2653,0.6,0.0,0.9,esa-worldcover-2021
unnamed-tank-near-guddadahalli,21733,38.7,14.3,1.1,44.5,0.7,0.7,0.0,0.0,4036,0.0,0.0,0.5,esa-worldcover-2021
unnamed-tank-near-gudemaranahalli,15845,38.6,9.6,0.6,49.0,2.0,0.2,0.0,0.0,1104,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-gummanahalli,17926,3.4,42.6,0.2,53.6,0.2,0.0,0.0,0.0,1911,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-gummanahalli-2,16850,7.0,7.0,1.8,78.2,5.9,0.0,0.0,0.0,1462,0.0,0.0,2.6,esa-worldcover-2021
unnamed-tank-near-gundammanapalya,15913,19.9,18.2,1.8,58.5,1.5,0.1,0.0,0.0,1130,0.0,0.0,0.1,esa-worldcover-2021
unnamed-tank-near-gundlahalli,16376,0.6,15.3,2.1,81.8,0.0,0.1,0.0,0.0,1278,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-hakkinalu,18634,22.8,23.9,2.5,46.8,4.1,0.0,0.0,0.0,2255,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-harti,17717,12.5,10.1,2.5,71.0,3.9,0.1,0.0,0.0,1833,0.0,0.0,8.0,esa-worldcover-2021
unnamed-tank-near-hebbagodi,21641,11.7,0.1,0.6,3.4,84.1,0.1,0.0,0.0,3985,0.0,0.0,85.6,esa-worldcover-2021
unnamed-tank-near-heggadadevanapura,31175,15.6,17.6,3.0,43.1,20.3,0.2,0.2,0.0,12575,1.4,0.0,10.7,esa-worldcover-2021
unnamed-tank-near-hemapura,15686,17.8,9.4,0.4,71.2,0.8,0.1,0.3,0.1,1044,0.1,0.2,5.1,esa-worldcover-2021
unnamed-tank-near-hodekallu,18714,18.2,16.9,6.0,54.6,3.7,0.5,0.0,0.0,2301,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-honnarayanahalli,16499,27.5,9.4,0.8,61.1,1.0,0.2,0.0,0.0,1333,0.0,0.0,25.2,esa-worldcover-2021
unnamed-tank-near-honnenahalli,17125,9.0,2.6,4.2,71.8,7.6,4.7,0.1,0.0,1579,0.0,0.0,10.1,esa-worldcover-2021
unnamed-tank-near-hosakote,15550,7.2,12.4,1.3,78.6,0.2,0.3,0.0,0.0,993,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-hosakote-2,16213,12.7,3.7,0.4,82.5,0.7,0.0,0.0,0.0,1224,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-hullegaudanahalli,25069,24.5,13.9,2.6,53.1,4.1,0.1,1.7,0.0,6508,0.0,0.0,1.9,esa-worldcover-2021
unnamed-tank-near-huskur-kodi,20855,10.2,16.6,2.2,63.9,6.7,0.4,0.0,0.0,3482,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-huskuru,17641,7.9,8.3,1.2,79.6,2.9,0.2,0.0,0.0,1790,0.0,0.0,0.7,esa-worldcover-2021
unnamed-tank-near-huskuru-2,16324,7.6,3.9,2.8,82.7,2.7,0.3,0.0,0.0,1267,0.0,0.0,3.4,esa-worldcover-2021
unnamed-tank-near-huvinayakanahalli,19930,2.6,7.2,8.8,52.8,12.1,16.6,0.0,0.0,2942,0.0,0.0,18.2,esa-worldcover-2021
unnamed-tank-near-isturu-hosahalli,17070,5.9,7.1,0.9,80.7,5.4,0.0,0.0,0.0,1564,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-jigani,17878,7.5,0.6,0.4,2.2,88.6,0.7,0.0,0.0,1906,0.0,0.0,62.5,esa-worldcover-2021
unnamed-tank-near-kadaranahalli,17781,33.6,41.0,4.4,17.6,3.1,0.3,0.0,0.0,1867,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kadatippuru,15898,22.8,23.4,1.9,50.1,1.8,0.0,0.0,0.0,1114,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kadirenahalli,18998,9.3,29.6,6.7,53.5,0.6,0.1,0.1,0.0,2454,0.0,0.0,1.3,esa-worldcover-2021
unnamed-tank-near-kadugujjanahalli,17245,21.1,15.7,3.4,58.5,0.9,0.4,0.0,0.0,1624,0.0,0.0,14.3,esa-worldcover-2021
unnamed-tank-near-kadugujjanahalli-2,18939,14.6,9.8,4.7,69.4,1.4,0.2,0.0,0.0,2390,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kadukunte,24646,9.6,7.0,4.2,77.5,1.7,0.1,0.0,0.0,6135,0.0,0.0,0.4,esa-worldcover-2021
unnamed-tank-near-kaggadasapura,18025,21.6,3.3,0.8,1.6,72.4,0.4,0.0,0.0,1982,0.0,0.0,81.4,esa-worldcover-2021
unnamed-tank-near-kalanayakanahalli,15719,18.4,22.6,31.7,23.9,0.2,0.1,3.1,0.0,1069,0.0,0.0,3.7,esa-worldcover-2021
unnamed-tank-near-kalkere,21555,6.5,29.3,4.5,53.7,5.9,0.1,0.0,0.0,3914,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kalludevanahalli,39308,8.1,10.1,2.4,76.0,3.3,0.2,0.0,0.0,23709,0.0,0.0,1.9,esa-worldcover-2021
unnamed-tank-near-kallukunte,21213,6.9,12.1,0.4,80.0,0.6,0.0,0.0,0.0,3681,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kamalapura,16206,22.2,22.0,10.6,38.8,4.9,1.1,0.4,0.0,1223,0.7,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kamaluru,16813,6.1,8.2,1.2,81.1,3.2,0.1,0.2,0.0,1450,0.0,0.0,0.6,esa-worldcover-2021
unnamed-tank-near-kamaluru-palya,19185,6.4,12.3,4.8,73.1,2.9,0.6,0.0,0.0,2532,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kammasandra,16664,21.9,25.0,6.2,43.0,3.2,0.3,0.3,0.0,1404,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kanakenahalli,16740,1.7,39.3,1.2,57.8,0.0,0.0,0.0,0.0,1418,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kanakenahalli-2,16146,14.7,8.9,0.7,72.6,3.0,0.1,0.0,0.0,1202,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kanegaudanahalli,20628,14.5,6.2,2.3,60.7,14.9,0.3,1.1,0.0,3346,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kannaikana-agrahara,20439,37.3,28.1,8.0,10.4,14.2,1.2,0.9,0.0,3242,0.0,0.0,19.3,esa-worldcover-2021
unnamed-tank-near-karimanne,18873,3.2,7.4,0.6,86.2,2.5,0.0,0.0,0.0,2367,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-karlapura,18930,6.5,30.2,2.8,59.8,0.5,0.2,0.0,0.0,2401,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kasaraghatta,16011,10.8,4.8,1.0,80.6,1.3,0.5,0.9,0.0,1154,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-katenahalli,27054,15.6,18.0,0.1,64.4,1.9,0.0,0.0,0.0,8232,0.0,0.0,1.2,esa-worldcover-2021
unnamed-tank-near-kattugollahalli,20142,5.2,37.3,7.6,42.2,6.0,1.7,0.0,0.0,3061,0.0,0.0,12.5,esa-worldcover-2021
unnamed-tank-near-kempalinganahalli,17638,10.0,13.2,10.9,61.5,3.9,0.4,0.2,0.0,1799,0.0,0.0,0.3,esa-worldcover-2021
unnamed-tank-near-kempohalli,19484,23.1,17.5,1.0,54.9,3.3,0.0,0.0,0.0,2688,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kenchanakuppe,15427,10.1,14.5,24.6,43.6,3.7,1.3,2.2,0.0,963,0.0,0.0,0.7,esa-worldcover-2021
unnamed-tank-near-ketaganahalli,16585,10.9,14.7,14.2,48.0,8.1,3.6,0.4,0.0,1370,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kodappanahalli,30974,18.9,16.4,2.2,58.5,3.7,0.0,0.3,0.0,12362,0.7,0.0,3.6,esa-worldcover-2021
unnamed-tank-near-kodihalli,22035,16.1,40.4,0.3,40.2,3.0,0.0,0.0,0.0,4229,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kodihalli-2,20756,4.8,21.3,0.6,72.2,1.0,0.0,0.0,0.0,3421,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kodihalli-3,18920,66.2,12.6,5.5,14.8,0.9,0.0,0.0,0.0,2401,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kolala,17512,32.7,14.4,0.0,51.7,1.2,0.0,0.0,0.0,1743,0.0,0.0,1.4,esa-worldcover-2021
unnamed-tank-near-kolala-2,18778,26.2,15.4,2.5,48.8,7.1,0.0,0.0,0.0,2319,0.0,0.0,1.7,esa-worldcover-2021
unnamed-tank-near-konenahalli,16591,3.6,36.6,0.7,58.5,0.5,0.0,0.0,0.0,1368,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-korlahalli,15846,17.9,57.9,1.3,23.0,0.0,0.0,0.0,0.0,1102,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kottaganahalli,18655,24.4,17.4,4.0,50.4,3.5,0.2,0.0,0.0,2277,0.0,0.0,9.4,esa-worldcover-2021
unnamed-tank-near-kugonahalli,15772,11.9,13.4,0.9,71.5,2.3,0.0,0.0,0.0,1068,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kugonahalli-2,21192,3.8,14.3,3.8,75.6,2.4,0.0,0.0,0.0,3663,0.2,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kuluvanahally,19379,17.6,3.6,1.2,75.1,2.1,0.1,0.4,0.0,2648,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-kuruvelu,21869,10.0,38.3,2.0,46.7,2.8,0.1,0.0,0.0,4102,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-lakkenahalli,18430,14.3,7.4,1.6,68.4,8.3,0.0,0.0,0.0,2157,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-lingadaviranahalli,17604,7.8,22.7,0.5,66.6,2.4,0.0,0.0,0.0,1776,0.0,0.0,1.0,esa-worldcover-2021
unnamed-tank-near-lingapura,20463,9.8,3.1,0.0,86.0,1.1,0.0,0.0,0.0,3233,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-lingapura-2,19748,3.7,14.2,9.1,62.0,5.4,5.7,0.0,0.0,2845,0.0,0.0,11.3,esa-worldcover-2021
unnamed-tank-near-machonayakanahalli,16267,11.2,4.3,1.6,80.1,2.2,0.6,0.1,0.0,1249,0.0,0.0,5.5,esa-worldcover-2021
unnamed-tank-near-madanayakanahalli,15256,13.9,6.0,4.3,16.1,58.3,1.4,0.0,0.0,908,0.0,0.0,40.3,esa-worldcover-2021
unnamed-tank-near-madhya-venkatapura,20006,12.9,7.7,0.0,78.1,1.2,0.0,0.0,0.0,2973,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-madhya-venkatapura-2,19997,10.0,2.6,0.0,85.0,2.4,0.0,0.0,0.0,2973,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-madigondanahalli,17123,15.6,18.1,4.4,59.0,2.1,0.1,0.6,0.0,1578,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-mahadevapura,16354,16.9,9.1,4.0,57.6,11.1,1.3,0.0,0.0,1280,0.0,0.0,25.7,esa-worldcover-2021
unnamed-tank-near-makenahalli,15516,4.6,14.7,7.6,61.3,3.6,8.1,0.1,0.0,984,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-mallasandra,16381,18.6,34.5,4.6,41.1,1.2,0.0,0.0,0.0,1289,0.0,0.0,1.2,esa-worldcover-2021
unnamed-tank-near-mallegaudanahalli,19467,7.4,26.8,0.3,64.7,0.8,0.0,0.0,0.0,2672,0.0,0.0,1.4,esa-worldcover-2021
unnamed-tank-near-malluru,16142,19.8,17.2,3.0,57.1,2.9,0.1,0.0,0.0,1207,0.0,0.0,1.2,esa-worldcover-2021
unnamed-tank-near-malluru-2,21204,1.6,10.2,1.9,80.3,5.9,0.1,0.0,0.0,3690,0.0,0.0,0.3,esa-worldcover-2021
unnamed-tank-near-manchenahalli,17981,7.0,12.4,3.4,73.6,2.8,0.0,0.8,0.0,1952,0.0,0.0,0.1,esa-worldcover-2021
unnamed-tank-near-mandibyadarahalli,19527,10.1,15.7,1.0,68.3,4.9,0.0,0.0,0.0,2707,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-mandigere,15638,8.1,20.4,0.5,69.4,1.5,0.1,0.0,0.0,1029,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-mannerampura,20583,3.6,7.4,0.9,86.9,1.1,0.1,0.0,0.0,3304,0.0,0.0,0.6,esa-worldcover-2021
unnamed-tank-near-mannerampura-2,16029,3.5,4.9,0.1,89.6,1.9,0.0,0.0,0.0,1167,0.1,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-mantanakurchi,22457,31.5,21.4,3.3,37.9,5.9,0.1,0.0,0.0,4524,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-maragondanahalli,11642,5.7,4.6,0.0,89.6,0.0,0.0,0.0,0.0,132,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-minakunte-hosuru,15298,13.9,7.6,2.7,59.5,15.9,0.3,0.1,0.0,926,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-minasandra,21394,3.4,49.9,3.1,38.7,4.1,0.7,0.1,0.0,3828,2.5,0.0,0.8,esa-worldcover-2021
unnamed-tank-near-mitrahalli,16346,9.8,21.8,4.0,62.2,2.2,0.0,0.0,0.0,1278,0.0,0.0,2.5,esa-worldcover-2021
unnamed-tank-near-muddalinganahalli,19497,15.0,4.5,0.6,72.3,7.4,0.2,0.0,0.0,2691,0.0,0.0,2.9,esa-worldcover-2021
unnamed-tank-near-muppenahalli,28106,13.6,7.6,0.3,74.0,2.1,0.2,2.2,0.0,9270,0.1,0.0,0.5,esa-worldcover-2021
unnamed-tank-near-muthkuru,14358,14.7,40.1,0.1,44.6,0.4,0.0,0.0,0.0,652,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-naganahalli,77510,11.1,36.4,6.6,38.8,2.4,0.0,3.8,0.8,123070,1.8,2.0,3.2,esa-worldcover-2021
unnamed-tank-near-nakkalahall,19591,2.2,7.3,4.3,81.7,3.2,1.4,0.0,0.0,2748,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-nallappanahalli,31585,6.3,6.2,3.4,78.8,4.6,0.7,0.0,0.0,13048,0.6,0.0,2.8,esa-worldcover-2021
unnamed-tank-near-nallenahalli,21442,3.5,16.9,1.8,72.7,5.0,0.1,0.0,0.0,3830,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-nallenahalli-2,26842,4.0,16.2,2.2,70.6,6.9,0.2,0.0,0.0,8070,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-nandihalli,19623,21.4,18.6,7.9,38.5,9.1,2.3,2.2,0.0,2759,0.6,0.0,12.0,esa-worldcover-2021
unnamed-tank-near-nandihalli-2,20074,37.6,5.8,3.4,31.6,10.2,0.4,11.0,0.0,3014,18.9,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-narasapura,15928,5.3,49.8,0.3,44.0,0.7,0.0,0.0,0.0,1120,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-narasapura-2,15610,2.7,5.7,1.7,88.7,1.2,0.0,0.0,0.0,1022,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-narasapura-3,16493,13.7,28.0,5.1,52.5,0.1,0.6,0.0,0.0,1323,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-neralaghatta,28760,18.2,11.6,2.5,62.3,5.4,0.1,0.0,0.0,9957,0.0,0.0,0.8,esa-worldcover-2021
unnamed-tank-near-obanaykanapalya,25691,8.6,8.7,0.0,82.6,0.1,0.0,0.0,0.0,7035,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-ojenahalli,26708,10.4,6.1,0.3,80.6,2.6,0.0,0.0,0.0,7917,0.0,0.0,0.1,esa-worldcover-2021
unnamed-tank-near-pataganahalli,16220,15.5,15.6,0.5,64.8,3.3,0.3,0.0,0.0,1221,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-pattadevarapalya,26294,11.5,7.3,3.0,75.3,1.7,1.1,0.0,0.0,7537,0.0,0.0,1.3,esa-worldcover-2021
unnamed-tank-near-pemmanahalli,26430,22.4,15.0,2.3,56.7,3.6,0.0,0.0,0.0,7702,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-poonapalli,17041,6.8,36.4,31.4,24.4,0.9,0.0,0.0,0.0,1559,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-poonapalli-2,16322,6.6,7.8,35.4,47.0,2.9,0.2,0.0,0.0,1280,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-pura,22718,1.5,19.1,3.2,61.3,13.9,1.1,0.0,0.0,4692,0.0,0.0,0.6,esa-worldcover-2021
unnamed-tank-near-purushanahalli,18279,16.4,10.7,0.0,69.6,3.3,0.0,0.0,0.0,2078,0.0,0.0,0.3,esa-worldcover-2021
unnamed-tank-near-puttasandra,18395,15.1,7.1,0.0,77.0,0.8,0.0,0.0,0.0,2131,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-puttayyana-agrahara,15296,67.4,6.5,0.1,21.0,5.0,0.0,0.0,0.0,917,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-ramadevanahalli,19829,11.6,9.2,0.4,77.0,1.5,0.1,0.0,0.0,2880,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-rampura,21389,2.8,33.0,5.7,56.4,0.9,0.3,0.8,0.0,3795,0.0,0.0,0.4,esa-worldcover-2021
unnamed-tank-near-ravutanahalli,18021,10.4,20.4,3.4,58.0,7.6,0.3,0.0,0.0,1980,0.0,0.0,3.9,esa-worldcover-2021
unnamed-tank-near-ravutanahalli-2,19208,19.0,21.7,4.2,49.0,6.0,0.0,0.0,0.0,2556,0.0,0.0,0.4,esa-worldcover-2021
unnamed-tank-near-sampangere,15549,0.7,7.3,3.3,85.8,2.7,0.2,0.0,0.0,1014,0.0,0.0,33.2,esa-worldcover-2021
unnamed-tank-near-sasalu,22606,7.4,10.9,2.5,77.1,0.9,0.0,1.1,0.0,4621,0.0,0.0,0.3,esa-worldcover-2021
unnamed-tank-near-shashimakanahalli,25571,5.9,24.2,3.9,63.0,2.5,0.4,0.0,0.0,6936,0.0,0.0,4.8,esa-worldcover-2021
unnamed-tank-near-shrigiripura,16279,52.1,5.9,0.5,36.5,5.0,0.0,0.0,0.0,1248,0.0,0.0,3.4,esa-worldcover-2021
unnamed-tank-near-shrinivasapura,29182,14.8,16.4,0.9,62.0,5.2,0.4,0.2,0.0,10358,0.0,0.0,4.7,esa-worldcover-2021
unnamed-tank-near-shyakaladevanapura,16493,38.7,10.6,0.6,48.9,1.2,0.1,0.0,0.0,1337,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-siddanahalli,16321,2.9,24.6,7.5,60.5,2.2,1.7,0.5,0.0,1285,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-siddanapura,25513,14.0,29.7,3.2,48.2,4.8,0.0,0.0,0.0,6905,0.0,0.0,3.7,esa-worldcover-2021
unnamed-tank-near-sitanayakanahalli,21222,16.2,50.1,8.1,17.0,4.3,3.0,1.3,0.0,3709,2.5,0.0,1.9,esa-worldcover-2021
unnamed-tank-near-soladevanahalli,19459,6.6,26.6,10.2,56.4,0.1,0.1,0.1,0.0,2674,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-soluru,27518,17.2,6.0,0.9,69.6,5.9,0.3,0.1,0.0,8673,0.2,0.0,1.6,esa-worldcover-2021
unnamed-tank-near-soluru-2,20322,4.7,10.3,43.1,37.8,3.2,0.8,0.1,0.0,3180,0.6,0.0,3.7,esa-worldcover-2021
unnamed-tank-near-somasagara,21121,2.1,19.6,5.6,72.2,0.4,0.1,0.0,0.0,3632,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-somasagara-2,17804,6.8,26.6,4.3,61.3,0.9,0.1,0.0,0.0,1868,0.0,0.0,4.3,esa-worldcover-2021
unnamed-tank-near-sonnenahalli,22106,12.4,24.2,2.3,58.0,3.0,0.1,0.0,0.0,4278,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-subramanya-ghati,17027,5.6,64.9,10.6,16.9,1.6,0.2,0.1,0.0,1540,0.0,0.0,1.4,esa-worldcover-2021
unnamed-tank-near-suddahalli,16491,10.7,3.2,1.2,77.6,7.3,0.0,0.0,0.0,1338,0.1,0.0,2.5,esa-worldcover-2021
unnamed-tank-near-sunkadahalli,15236,3.6,8.2,0.0,87.9,0.2,0.0,0.0,0.0,901,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-sunkadahalli-2,18354,8.2,4.0,0.6,85.8,1.4,0.0,0.0,0.0,2117,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-suttahalli,16720,3.7,93.0,0.0,3.2,0.0,0.0,0.0,0.0,1408,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-talakuppe,25555,14.1,16.4,9.6,46.2,12.9,0.8,0.0,0.0,6931,0.0,0.0,21.7,esa-worldcover-2021
unnamed-tank-near-talakuppe-2,15316,37.3,25.5,1.0,35.6,0.7,0.0,0.0,0.0,931,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-tattekere,16968,9.5,4.5,0.6,83.2,2.2,0.0,0.0,0.0,1510,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-tattekere-2,16632,16.0,6.6,0.3,74.6,2.1,0.0,0.4,0.0,1385,0.1,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-tattekere-3,24386,17.3,12.8,1.5,59.6,4.9,1.0,2.8,0.0,5955,0.4,0.0,2.2,esa-worldcover-2021
unnamed-tank-near-teppada-beguru,15238,12.0,2.1,2.8,57.3,25.5,0.4,0.0,0.0,908,0.0,0.0,20.3,esa-worldcover-2021
unnamed-tank-near-thotadhaguddadhahalli,16745,15.8,3.4,2.4,16.7,61.3,0.4,0.0,0.0,1424,0.0,0.0,47.5,esa-worldcover-2021
unnamed-tank-near-timmanayakanahalli,19313,12.3,16.8,0.0,69.6,1.2,0.0,0.0,0.0,2592,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-timmasandra,15633,11.3,4.0,1.3,82.5,0.8,0.1,0.0,0.0,1032,0.0,0.0,0.0,esa-worldcover-2021
unnamed-tank-near-udukunte,19427,22.5,13.0,1.5,60.8,2.2,0.1,0.0,0.0,2669,2.6,0.0,0.1,esa-worldcover-2021
unnamed-tank-near-uganavadi,19618,26.0,11.4,4.1,45.0,12.2,1.3,0.0,0.0,2769,0.0,0.0,46.1,esa-worldcover-2021
unnamed-tank-near-uliveeranapalli,18913,15.1,7.0,18.1,44.4,15.3,0.1,0.0,0.0,2406,3.1,0.0,0.1,esa-worldcover-2021
