key,pixelCount,lowConfidence,occurrenceMean,occurrenceMedian,pctEverWater,pctNeverWater,pctPermanent,pctSeasonal,pctSeasonalToPermanent,pctPermanentToSeasonal,pctLostPermanent,pctLostSeasonal,pctNewPermanent,pctNewSeasonal,pctEphemeral,seasonalityMeanMonths,recurrenceMean,changeMean,firstYearWithWater,lastYearWithWater,source
singasandra-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singasandra-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singasandra-kunte4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singasandra-kunte5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singasandra-lake,10,True,0.1,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,-100.0,1992,1996,jrc-gsw-1-5
singena-agrahara-govt-sanna-kere,499,False,3.6,0.0,46.3,53.7,0.0,0.2,0.0,0.0,0.0,0.0,3.6,19.2,23.0,1.2,44.4,-13.4,1992,2021,jrc-gsw-1-5
singena-agrahara-kunte-1,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singena-agrahara-kunte-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singena-agrahara-kunte-3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singena-agrahara-kunte-4,11,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singena-agrahara-kunte-5,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
singrayanapalya-lake,82,False,8.2,10.0,69.5,30.5,0.0,57.3,0.0,0.0,0.0,3.7,0.0,7.3,0.0,1.6,47.6,3.7,1988,2021,jrc-gsw-1-5
sinivagilu-govt-lake,266,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sirigonahalli-lake,161,False,30.7,33.0,78.9,21.1,1.2,21.1,44.7,0.0,0.0,2.5,1.2,8.1,0.0,7.4,71.3,23.7,1988,2021,jrc-gsw-1-5
sitanayakanahalli-lake,378,False,7.3,3.0,68.0,32.0,0.0,8.2,7.9,0.0,0.0,51.9,0.0,0.0,0.0,1.2,57.1,-62.1,1988,2021,jrc-gsw-1-5
sokkarasanapalli-kere-e,138,False,7.9,0.0,43.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,23.2,0.4,56.2,57.0,1991,2021,jrc-gsw-1-5
soladevanahalli-kunte,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
soldevanahalli-kere,49,False,0.2,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,-39.0,,,jrc-gsw-1-5
soldevanahalli-kere-2,32,False,10.1,7.0,56.2,43.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,46.9,3.1,1.7,77.1,80.5,1988,2021,jrc-gsw-1-5
soldevanahalli-lower,18,False,3.0,0.0,22.2,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,11.1,0.7,56.5,45.0,1993,2021,jrc-gsw-1-5
soldevanahalli-scrub,20,False,9.8,0.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,1.4,78.6,41.9,1989,2021,jrc-gsw-1-5
solekere,29,False,7.6,3.0,51.7,48.3,0.0,31.0,0.0,0.0,0.0,0.0,0.0,17.2,3.4,0.6,48.9,-47.7,1988,2021,jrc-gsw-1-5
solikunte-kere,52,False,4.6,2.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.5,85.1,96.6,1999,2018,jrc-gsw-1-5
sollepura-kere,95,False,1.2,1.0,63.2,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,2.1,2.2,95.3,98.0,,,jrc-gsw-1-5
solluru-kere,199,False,17.3,16.0,79.9,20.1,0.0,43.7,0.5,0.0,0.0,10.1,0.0,21.1,0.5,1.7,74.7,11.2,1988,2021,jrc-gsw-1-5
solur-kere,143,False,1.1,1.0,53.1,46.9,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0,0.0,70.7,-99.4,1988,2001,jrc-gsw-1-5
somanahalli-lake,120,False,3.7,0.0,38.3,61.7,0.0,0.8,0.0,0.0,1.7,11.7,0.0,0.8,23.3,0.0,57.7,4.0,1988,2021,jrc-gsw-1-5
somanathapura-lake,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
somapura-kere,59,False,20.0,0.0,49.2,50.8,0.0,5.1,0.0,5.1,0.0,0.0,0.0,18.6,20.3,1.5,83.7,38.6,1988,2021,jrc-gsw-1-5
somasagara-lake,86,False,13.6,13.0,80.2,19.8,0.0,32.6,0.0,0.0,0.0,30.2,0.0,9.3,7.0,1.0,52.5,-11.7,1988,2021,jrc-gsw-1-5
somasagara-lake-2,33,False,0.2,0.0,9.1,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,jrc-gsw-1-5
somashettihalli-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
somasundrapalya-lake,28,False,24.6,25.0,71.4,28.6,0.0,14.3,10.7,0.0,0.0,0.0,35.7,7.1,3.6,6.7,92.7,75.0,1988,2021,jrc-gsw-1-5
sompura-govt-lake,93,False,17.5,0.0,38.7,61.3,9.7,1.1,1.1,3.2,1.1,2.2,3.2,8.6,8.6,2.4,86.8,76.8,1988,2021,jrc-gsw-1-5
sompura-kere-w,165,False,0.8,0.0,11.5,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.1,0.1,47.1,-24.7,1992,2009,jrc-gsw-1-5
sompura-kunte-1,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sompura-kunte-2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sondilvadi-kere,562,False,12.5,13.0,79.4,20.6,0.0,50.0,5.3,0.0,0.0,20.3,0.0,1.1,2.0,3.0,53.8,-40.7,1988,2021,jrc-gsw-1-5
sonehalli-kere,169,False,16.7,15.0,65.7,34.3,0.0,45.6,0.0,0.0,0.0,3.0,0.0,14.2,3.0,2.1,73.9,12.0,1988,2021,jrc-gsw-1-5
sonnahallipura-lake,375,False,2.4,1.0,50.7,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,44.0,0.1,52.2,-69.8,1992,2018,jrc-gsw-1-5
sonnanaikanahalli-lake,263,False,4.8,2.0,63.1,36.9,0.0,0.4,0.0,0.0,0.0,60.5,0.0,0.0,0.4,0.0,41.4,-46.0,1988,2021,jrc-gsw-1-5
sonnathimmanahalli-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sonnayakanapura-lake,45,False,7.8,7.0,62.2,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,46.7,0.0,45.5,59.9,1994,2021,jrc-gsw-1-5
sonnenahalli-kere,69,False,6.8,0.0,49.3,50.7,0.0,14.5,0.0,0.0,0.0,13.0,0.0,11.6,5.8,0.5,46.0,11.3,1988,2021,jrc-gsw-1-5
sonnenahalli-kere-2,286,False,33.8,41.0,81.5,18.5,0.0,59.1,5.9,0.0,0.0,4.9,0.0,9.8,1.7,3.0,74.3,38.0,1988,2021,jrc-gsw-1-5
sonnenahalli-kere-3,131,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sonnenahalli-kunte1,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sonnenahalli-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sonnenahalli-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sonnenahalli-lake,134,False,11.6,13.0,88.1,11.9,0.0,1.5,0.0,0.0,0.0,74.6,0.0,2.2,9.0,0.1,50.8,-23.3,1988,2021,jrc-gsw-1-5
sonnenahalli-lake-2,755,False,65.3,78.0,92.8,7.2,46.1,2.8,22.5,0.7,0.4,2.4,8.9,5.3,3.7,9.6,90.0,25.8,1988,2021,jrc-gsw-1-5
sorahunase-kunte1,4,True,0.5,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,100.0,2017,2018,jrc-gsw-1-5
sorahunase-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sorahunase-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sorahunase-kunte4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
southegaudanahalli-lake,69,False,17.2,16.0,88.4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,10.1,58.0,11.6,3.2,92.0,100.0,2015,2021,jrc-gsw-1-5
sowl-kere,243,False,5.7,3.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,34.6,1.1,81.2,95.1,2016,2021,jrc-gsw-1-5
srigandha-kavalu-kunte1,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte5,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte7,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandha-kavalu-kunte8,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srigandhakavalu-karabu-katte,16,False,0.6,0.0,12.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,jrc-gsw-1-5
srinivasapura-kere,138,False,15.2,3.0,53.6,46.4,0.0,29.0,7.2,0.7,0.0,1.4,0.0,10.9,4.3,2.8,68.2,22.3,1988,2021,jrc-gsw-1-5
srinivasapura-kere-2,138,False,12.4,9.5,62.3,37.7,0.0,0.0,0.0,0.0,0.0,3.6,0.0,48.6,10.1,1.2,51.2,52.7,1992,2021,jrc-gsw-1-5
srinivasapura-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srinivasapura-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srinivasapura-kunte3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srinivasapura-kunte4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srinivasapura-lake,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
srinivasapura-lake-2,18,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sriramanahalli-lake,38,False,11.1,2.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,10.5,1.2,81.6,69.5,1990,2021,jrc-gsw-1-5
sriramanahalli-lake-2,192,False,36.2,39.0,79.2,20.8,2.6,52.1,8.9,3.1,0.0,2.6,0.5,8.9,0.5,4.7,86.0,35.8,1988,2021,jrc-gsw-1-5
subarayanakere,15,False,1.7,0.0,6.7,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.3,84.0,-6.0,1992,2021,jrc-gsw-1-5
subbedarana-kere,11,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
subbedarana-kere-2,51,False,11.3,5.0,56.9,43.1,0.0,0.0,0.0,2.0,0.0,3.9,0.0,21.6,27.5,0.4,66.9,-26.6,1988,2021,jrc-gsw-1-5
subramanyanagar-lake,46,False,1.1,0.0,23.9,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.3,88.5,96.2,,,jrc-gsw-1-5
subramhanyapura-kere,45,False,15.6,20.0,68.9,31.1,0.0,57.8,2.2,2.2,0.0,4.4,0.0,2.2,0.0,2.9,63.2,-36.8,1988,2019,jrc-gsw-1-5
suggata-kere,14,False,0.3,0.0,7.1,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.2,100.0,100.0,,,jrc-gsw-1-5
suggatta-lake,114,False,13.0,5.0,62.3,37.7,0.0,1.8,7.0,0.0,0.0,0.0,7.9,32.5,3.5,3.3,85.7,89.0,1988,2021,jrc-gsw-1-5
suggatta-lake-2,19,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sukaligarahath-lake,90,False,10.8,7.0,80.0,20.0,0.0,38.9,0.0,0.0,0.0,7.8,0.0,33.3,0.0,2.4,76.1,45.9,1988,2021,jrc-gsw-1-5
sulakunte-kunte1,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulakunte-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulakunte-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulakunte-kunte4,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulakunte-kunte5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulakunte-kunte6,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulakunte-kunte7,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulibelekere,889,False,1.4,0.0,32.2,67.8,0.0,0.1,0.0,0.0,0.0,28.9,0.0,0.0,3.1,0.0,54.6,-87.5,1988,2001,jrc-gsw-1-5
sulikere-kunte-2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sulikere-lake,19,False,2.4,0.0,10.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.5,74.5,86.0,1992,2021,jrc-gsw-1-5
sulukunte-kere,32,False,1.5,0.0,37.5,62.5,0.0,0.0,0.0,0.0,0.0,3.1,0.0,31.2,3.1,0.9,62.4,37.0,1992,2014,jrc-gsw-1-5
suluvara-kere,26,False,0.8,0.0,15.4,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.8,0.2,75.0,100.0,,,jrc-gsw-1-5
sunkanahalli-kunte-1,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sunkanahalli-kunte-2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
sunnakall-kere,626,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
suradhenupur-lake,263,False,3.8,2.0,59.7,40.3,0.0,8.0,0.0,0.0,0.0,50.6,0.0,0.8,0.0,0.2,42.8,-73.9,1988,2021,jrc-gsw-1-5
suradhenupur-lake-2,116,False,7.6,4.5,56.9,43.1,0.0,8.6,0.0,0.0,0.0,7.8,0.0,13.8,17.2,0.6,57.7,63.7,1988,2021,jrc-gsw-1-5
suragajakkanahalli-west-lake,20,False,5.8,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.1,63.5,44.0,1992,2020,jrc-gsw-1-5
suragajakkaratahalli-lake,50,False,6.9,2.0,58.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.1,66.2,78.0,1998,2021,jrc-gsw-1-5
swarna-kunte-gudde-lake,30,False,3.1,0.0,13.3,86.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.1,70.0,-29.0,1988,2020,jrc-gsw-1-5
tadipalya-lake,21,False,7.5,1.0,52.4,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,4.8,2.1,36.9,59.5,1998,2021,jrc-gsw-1-5
tadsighatta-kere,238,False,2.2,1.0,52.1,47.9,0.0,0.8,0.0,0.0,0.0,36.1,0.0,0.0,8.4,0.0,38.4,-70.3,1988,2005,jrc-gsw-1-5
tagachikuppe-kere,16,False,2.6,0.0,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,1.8,83.3,100.0,,,jrc-gsw-1-5
taggali-hosahalli-kere,46,False,26.9,24.5,60.9,39.1,0.0,0.0,0.0,0.0,0.0,0.0,19.6,30.4,10.9,3.9,84.8,84.1,1991,2021,jrc-gsw-1-5
talagavara-kere,1019,False,2.7,2.0,51.8,48.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,50.2,0.0,56.7,-54.8,1989,2015,jrc-gsw-1-5
talakuppe-lake,34,False,3.1,0.0,23.5,76.5,0.0,2.9,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,53.0,-48.2,1988,2021,jrc-gsw-1-5
tambenahalli-lake,34,False,15.6,0.0,44.1,55.9,0.0,8.8,11.8,5.9,11.8,2.9,0.0,2.9,0.0,2.1,75.4,-24.2,1988,2021,jrc-gsw-1-5
tammaganhalli-lake,22,False,8.9,4.5,59.1,40.9,0.0,27.3,0.0,0.0,0.0,0.0,0.0,18.2,0.0,1.5,71.9,82.6,1988,2021,jrc-gsw-1-5
tammrayasandra-kere,112,False,1.2,0.0,30.4,69.6,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,32.4,-50.6,1988,2021,jrc-gsw-1-5
tankasalahosahalli-kere,70,False,3.3,1.0,61.4,38.6,0.0,0.0,0.0,0.0,0.0,2.9,0.0,15.7,41.4,0.3,55.7,4.1,1992,2021,jrc-gsw-1-5
tanniranhalli-lake,86,False,51.0,57.0,84.9,15.1,44.2,5.8,17.4,5.8,1.2,1.2,3.5,4.7,1.2,8.6,86.9,17.5,1988,2021,jrc-gsw-1-5
tapasihalli-kere,76,False,1.3,1.0,51.3,48.7,0.0,0.0,0.0,0.0,0.0,51.3,0.0,0.0,0.0,0.0,47.3,-94.4,1988,2009,jrc-gsw-1-5
tapasipura-kere,68,False,15.8,13.0,67.6,32.4,0.0,38.2,0.0,0.0,0.0,1.5,0.0,22.1,5.9,1.6,74.7,59.5,1988,2021,jrc-gsw-1-5
tapasipura-kere-2,41,False,22.6,25.0,80.5,19.5,0.0,0.0,4.9,0.0,0.0,0.0,46.3,26.8,2.4,7.4,65.0,68.5,1992,2021,jrc-gsw-1-5
tarabahalli-lake,165,False,13.7,7.0,61.2,38.8,0.0,10.9,0.0,0.0,0.0,1.8,0.0,29.7,7.3,1.6,70.0,68.9,1991,2021,jrc-gsw-1-5
tarabanahalli-kunte,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
tarabanahalli-lake,142,False,11.4,0.5,50.0,50.0,0.0,1.4,4.2,0.0,0.0,1.4,12.0,21.8,4.2,2.6,61.3,70.9,1988,2021,jrc-gsw-1-5
tarabhalli-lake,48,False,4.2,2.0,54.2,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,20.8,0.9,40.2,-13.3,1991,2021,jrc-gsw-1-5
tarahunase-lake,158,False,13.1,12.5,72.2,27.8,0.0,0.0,0.0,0.0,0.0,0.0,47.5,14.6,10.1,6.5,72.5,58.6,1989,2021,jrc-gsw-1-5
taralu-lake,43,False,10.2,10.0,55.8,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,20.9,1.5,81.2,100.0,2015,2021,jrc-gsw-1-5
tataguni-lake,30,False,32.7,36.5,93.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,13.3,3.5,75.0,31.1,1989,2021,jrc-gsw-1-5
tattaguppe-lake,416,False,54.7,59.0,90.6,9.4,32.7,14.4,10.1,1.4,0.0,1.0,4.3,17.5,7.5,7.3,86.3,24.4,1988,2021,jrc-gsw-1-5
tattanahalli-lake,27,False,12.1,15.0,74.1,25.9,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,59.3,0.0,57.3,15.1,1988,2020,jrc-gsw-1-5
tattanur-lake,193,False,5.5,4.0,65.3,34.7,0.0,20.2,0.0,0.0,0.0,37.3,0.0,1.0,6.7,0.4,45.2,-58.3,1988,2021,jrc-gsw-1-5
tattekere,45,False,3.5,4.0,57.8,42.2,0.0,0.0,0.0,0.0,0.0,57.8,0.0,0.0,0.0,0.0,47.9,-61.5,1988,2008,jrc-gsw-1-5
tavarekere-kere,844,False,21.8,24.0,87.3,12.7,0.0,10.9,64.6,0.0,0.0,9.8,0.8,0.5,0.7,8.3,53.7,6.4,1988,2021,jrc-gsw-1-5
tavarekere-kunte1,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
tavarekere-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
tavarekere-kunte3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
tavarekere-lake,63,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
tavarekere-lake-1,16,False,1.0,0.0,6.2,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.2,87.0,100.0,2017,2020,jrc-gsw-1-5
tavarekere-lake-2,123,False,8.0,0.0,46.3,53.7,0.8,12.2,6.5,1.6,1.6,9.8,0.8,4.9,7.3,2.0,59.9,-17.0,1988,2021,jrc-gsw-1-5
tavatahalli-kere,87,False,8.2,7.0,65.5,34.5,0.0,1.1,0.0,0.0,0.0,37.9,0.0,1.1,14.9,0.0,55.6,13.7,1988,2021,jrc-gsw-1-5
tayappanahalli-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
telagarahalli-lake,80,False,11.5,6.5,72.5,27.5,0.0,18.8,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.6,58.0,-13.3,1988,2021,jrc-gsw-1-5
telegarahalli-lake-2,10,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
tellohalli-lake,214,False,8.7,6.0,81.8,18.2,0.0,18.2,0.0,0.0,0.0,56.5,0.0,0.0,3.7,0.4,47.0,-27.4,1988,2021,jrc-gsw-1-5
teniyur-kere,597,False,4.7,5.0,86.8,13.2,0.0,0.3,0.0,0.0,0.0,86.1,0.0,0.0,0.3,0.0,51.0,-62.4,1988,2019,jrc-gsw-1-5
thagachikuppi-kunte-1,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
thagachikuppi-kunte-2,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
thagachikuppi-kunte-3,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
thalagattapura-kere,29,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
thalagattapura-lake,67,False,8.3,5.0,64.2,35.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,47.8,14.9,1.3,51.2,-10.3,1989,2017,jrc-gsw-1-5
