id,onMap1914,overlapPct1914,historicArea1914M2,source1914,onMap1927,overlapPct1927,historicArea1927M2,source1927,onMap1945,overlapPct1945,historicArea1945M2,source1945,onMap1955,overlapPct1955,historicArea1955M2,source1955,onMap1975,overlapPct1975,historicArea1975M2,source1975,source
sulakunte-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulakunte-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulakunte-kunte3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulakunte-kunte4,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulakunte-kunte5,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulakunte-kunte6,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulakunte-kunte7,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sulibelekere,True,11.4,244412,soi-57g16-1914,,,,,,,,,True,68.3,1990656,ams-nd44-9-1955,True,32.3,296440,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
sulikere-kunte-2,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
sulikere-lake,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
sulukunte-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
suluvara-kere,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
sunkanahalli-kunte-1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sunkanahalli-kunte-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
sunnakall-kere,,,,,,,,,,0.0,0,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
suradhenupur-lake,,,,,True,66.2,132381,soi-57g12-1927,,,,,True,82.3,253712,ams-nd44-9-1955,True,56.3,123017,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
suradhenupur-lake-2,,,,,True,51.9,47316,soi-57g12-1927,,,,,True,84.6,111155,ams-nd44-9-1955,True,66.3,67602,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
suragajakkanahalli-west-lake,False,0.0,0,soi-57h10-1915,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,5.7,10410,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
suragajakkaratahalli-lake,False,0.0,0,soi-57h10-1915,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,33.6,17649,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
swarna-kunte-gudde-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,0.0,9897,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tadipalya-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,41.2,15621,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
tadsighatta-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,88.0,266575,ams-nd43-12-1955,True,74.8,141565,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tagachikuppe-kere,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
taggali-hosahalli-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
talagavara-kere,,,,,,,,,,,,,True,99.6,1117840,ams-nd44-9-1955,True,90.3,732665,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
talakuppe-lake,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
tambenahalli-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
tammaganhalli-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,35.5,8191,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
tammrayasandra-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,True,15.2,579460,ams-nd44-9-1955,False,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
tankasalahosahalli-kere,,,,,,,,,,,,,False,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tanniranhalli-lake,,,,,,,,,,,,,False,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
tapasihalli-kere,,,,,,,,,,,,,False,0.0,0,ams-nd44-9-1955,True,38.2,21435,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tapasipura-kere,,,,,,,,,,,,,False,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tapasipura-kere-2,,,,,,,,,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tarabahalli-lake,False,0.0,0,soi-57g16-1914,,,,,,,,,True,59.2,265875,ams-nd44-9-1955,True,58.5,104430,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
tarabanahalli-kunte,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tarabanahalli-lake,,,,,False,0.0,0,soi-57g12-1927,,,,,False,0.0,0,ams-nd44-9-1955,True,65.1,80467,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
tarabhalli-lake,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
tarahunase-lake,,,,,True,71.0,102915,soi-57g12-1927,,,,,True,83.4,147489,ams-nd44-9-1955,True,53.7,65811,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
taralu-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tataguni-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,51.6,13501,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tattaguppe-lake,,,,,,,,,,0.0,0,soi-57h9-1945,True,78.6,450002,ams-nd44-13-1955,True,64.9,288725,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tattanahalli-lake,False,0.0,0,soi-57h10-1915,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,87.9,41828,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
tattanur-lake,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,53.2,88636,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
tattekere,,,,,,,,,,,,,True,0.0,126162,ams-nd43-12-1955,True,58.8,119421,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
tavarekere-kere,True,31.7,216440,soi-57g16-1914,,,,,,,,,True,88.1,898874,ams-nd44-9-1955,True,91.5,696915,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
tavarekere-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tavarekere-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tavarekere-kunte3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tavarekere-lake,,,,,,,,,True,51.3,29374,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,46.1,21755,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tavarekere-lake-1,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
tavarekere-lake-2,True,36.1,34570,soi-57h5-1914,,,,,,,,,True,52.1,61560,ams-nd43-16-1955,True,82.2,93790,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
tavatahalli-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,False,0.0,0,ams-nd44-9-1955,True,60.7,130277,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
tayappanahalli-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
telagarahalli-lake,False,0.0,0,soi-57h10-1915,,,,,,,,,True,6.1,100076,ams-nd44-13-1955,True,80.4,174431,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
telegarahalli-lake-2,False,0.0,0,soi-57h10-1915,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,37.4,9715,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
tellohalli-lake,False,0.0,0,soi-57g16-1914,,,,,,,,,True,81.5,520225,ams-nd44-9-1955,True,44.8,93475,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
teniyur-kere,True,24.4,131505,soi-57g16-1914,,,,,,,,,True,76.9,714170,ams-nd44-9-1955,True,28.6,130752,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
thagachikuppi-kunte-1,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
thagachikuppi-kunte-2,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
thagachikuppi-kunte-3,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
thalagattapura-kere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thalagattapura-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,58.5,37673,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thammenahalli-kunte-1,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
thammenahalli-kunte-2,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
thannisandra-kunte1,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thannisandra-kunte2,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thigala-choudenahalli-kunte-1,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
thigala-choudenahalli-kunte-2,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,0.0,56286,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
thigala-choudenahalli-kunte-3,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
thigala-choudenahalli-kunte-4,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
thimappanakere,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
thimmagowdana-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,12.9,10842,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
thimmasandra-govt-lake,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,27.1,37840,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
thimmasandra-kunte,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thindlu-katte,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thindlu-kunte-1,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thindlu-kunte-2,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thindlu-kunte3,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thindlu-plantation-katte,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thippasandra-kere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thippasandra-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thippasandra-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thirumenahalli-lake,,,,,True,9.7,6046,soi-57g12-1927,,,,,False,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thotadaguddadahalli-kunte1,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
thotadaguddadahalli-kunte2,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
thubarahalli-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thubarahalli-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thubarahalli-kunte3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
thupinkere,,,,,True,37.1,20530,soi-57g12-1927,,,,,True,68.0,97588,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
thurahalli-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tigalara-chowddenahalli-govt-karabukere,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,58.5,56286,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
timmaboyipalya-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,65.8,543751,ams-nd43-12-1955,True,72.1,210047,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
timmanayayakanahalli-lake-1,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
timmasadra-kere,,,,,True,56.8,154535,soi-57g12-1927,,,,,True,69.0,286399,ams-nd44-9-1955,True,32.3,99431,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
timmasandra-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
timmasandra-kere-2,,,,,,,,,,,,,True,95.5,208089,ams-nd44-9-1955,True,70.5,113336,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
timmayyanadoddi-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tindlu-kere-e,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,50.1,66437,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
tindlu-lake,,,,,True,30.7,28011,soi-57g12-1927,,,,,True,31.1,106851,ams-nd44-9-1955,True,46.2,37709,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
tindlu-lake-2,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
tippagondanahalli-lower-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tippagondanahalli-up-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tippagondanhalli-low-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tippapura-kere,,,,,,,,,,,,,,0.0,0,ams-nd44-9-1955,True,59.3,17482,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tippasandra-lake,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
tippenhalli-kere,,,,,,,,,,,,,True,72.7,277169,ams-nd44-9-1955,True,77.8,201579,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tirumagondanahalli-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,0.0,13941,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
tirumagondanapalya-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,92.2,1312165,ams-nd43-12-1955,True,58.3,48308,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tirumalapura-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,86.2,47066,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tiruvaranga-lake,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,14.9,15296,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
togarighatta-kere,,,,,,,,,,,,,False,0.0,0,ams-nd44-9-1955,True,44.3,27037,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
toli-katte,False,0.0,0,soi-57g8-1914,,,,,,,,,True,68.6,1050581,ams-nd43-12-1955,True,70.7,57480,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tonachinakuppre-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
torenagasandra-kunte1,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
torenagasandra-kunte2,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
torenagasandra-urkunte-newly-created,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
totagere-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,59.2,42669,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
totanahalli-lake,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tubagere-kere,,,,,,,,,,,,,True,51.6,114738,ams-nd44-9-1955,True,20.8,34546,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
tubinkere,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
tubukunte-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
tyamagondal-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,23.0,59557,ams-nd43-12-1955,True,49.8,39651,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
tyavakanahalli-kere,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,50.4,28070,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
udanahalli-kere,,,,,,,,,,,,,True,82.5,267250,ams-nd44-9-1955,True,55.7,70433,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
uddichikkanahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,0.0,92855,ams-nd43-12-1955,True,57.3,41049,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
ujjani-lake,,,,,,,,,,,,,False,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
ullalu-kunte1,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
ullalu-kunte2,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
ullalu-kunte3,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
ullalu-lake-1,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
ullalu-lake-2,False,0.0,0,soi-57h5-1914,,,,,,,,,False,0.0,0,ams-nd43-16-1955,True,60.2,65164,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
ulsoor-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,,,,,0.0,0,soi-57h9-1980,soi-57h9-1945;soi-57h9-1980
ulsoor-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,,,,True,78.7,298573,soi-57h9-1980,soi-57h9-1945;soi-57h9-1980
unnamed-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
unnamed-tank-near-abdul-kalam-nagar,,,,,,,,,True,92.6,64019,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
unnamed-tank-near-adarangi,,,,,,,,,,,,,True,56.5,85045,ams-nd43-12-1955,False,0.0,0,soi-57g4-1973,ams-nd43-12-1955;soi-57g4-1973
unnamed-tank-near-adigar-kallahalli,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,86.4,50967,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
