wbcId,miId,objectId,state,district,taluk,village,waterBodyTypeCode,waterBodyType,lat,lon,ruralOrUrban,enumerationDate,khasraNumber,ownership,use,inUse,nature,maxDepthWhenFull,storageCapacity,waterSpreadArea,encroached,photoUrl,remarks,uuid,districtNwic,districtIw,districtCode,subdistrictNwic,subdistrictCode,villageNwic,villageCode,source
1/12/002/000001/000041/001,5958951,567693,KA,BANGALORE URBAN,ANEKAL,MADA PATNA,02,Tank,12.7805556,77.6455556,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000041001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Jigani CT,613360,wbc-2017-18
1/12/002/000001/000042/001,5958962,567681,KA,BANGALORE URBAN,ANEKAL,KONASANDRA,02,Tank,12.7619444,77.6375,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000042001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Konasandra,613170,wbc-2017-18
1/12/002/000001/000042/002,5958963,567682,KA,BANGALORE URBAN,ANEKAL,KONASANDRA,02,Tank,12.7625,77.6366667,Rural,2022-05-09,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000042002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Konasandra,613170,wbc-2017-18
1/12/002/000001/000042/003,5958964,567680,KA,BANGALORE URBAN,ANEKAL,KONASANDRA,02,Tank,12.7627778,77.6369444,Rural,2022-05-09,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000042003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Konasandra,613170,wbc-2017-18
1/12/002/000001/000043/001,5958960,567613,KA,BANGALORE URBAN,ANEKAL,BOMMANDAHALLI,02,Tank,12.74,77.6258333,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000043001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kadajakkanahalli,613154,wbc-2017-18
1/12/002/000001/000044/001,5958958,567730,KA,BANGALORE URBAN,ANEKAL,NOSENUR GOLLAHALLI,02,Tank,12.7288889,77.65,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000044001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Adur,613299,wbc-2017-18
1/12/002/000001/000045/001,5958957,567729,KA,BANGALORE URBAN,ANEKAL,NOSENUR,02,Tank,12.7436111,77.6647222,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000045001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kumbaranahalli,613296,wbc-2017-18
1/12/002/000001/000046/001,5958961,567628,KA,BANGALORE URBAN,ANEKAL,DYAVASANDRA,02,Tank,12.7594444,77.6416667,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000046001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Konasandra,613170,wbc-2017-18
1/12/002/000001/000047/001,5958950,567751,KA,BANGALORE URBAN,ANEKAL,SEETHANAIKANA HALLI,02,Tank,12.7797222,77.6697222,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000047001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Rajapura,613176,wbc-2017-18
1/12/002/000001/000048/001,5958949,567741,KA,BANGALORE URBAN,ANEKAL,RAJAPURA,02,Tank,12.7830556,77.6691667,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000048001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Masthena Halli,613177,wbc-2017-18
1/12/002/000001/000049/001,5958948,567711,KA,BANGALORE URBAN,ANEKAL,MASTHENA HALLI,03,Lake,12.7902778,77.6622222,Rural,2022-05-09,,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000049001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Masthena Halli,613177,wbc-2017-18
1/12/002/000001/000050/001,5958952,567651,KA,BANGALORE URBAN,ANEKAL,HINNAKKI,02,Tank,12.7752778,77.6777778,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000050001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Hinnakki,613178,wbc-2017-18
1/12/002/000001/000051/001,5959046,567650,KA,BANGALORE URBAN,ANEKAL,HENNAGARA,02,Tank,12.7830556,77.6605556,Rural,2022-05-12,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000051001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Masthena Halli,613177,wbc-2017-18
1/12/002/000001/000052/001,5959068,567654,KA,BANGALORE URBAN,ANEKAL,HOSAHALLI,02,Tank,12.7994444,77.6791667,Rural,2022-05-12,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000052001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Hosahalli,613181,wbc-2017-18
1/12/002/000001/000053/001,5959014,567671,KA,BANGALORE URBAN,ANEKAL,KACHANAIKANAHALLI,02,Tank,12.8013889,77.6786111,Rural,2022-05-11,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000053001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kachanaikanahalli,613182,wbc-2017-18
1/12/002/000001/000054/001,5958953,567742,KA,BANGALORE URBAN,ANEKAL,RAMAKRISHNAPURA,02,Tank,12.7780556,77.6947222,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000054001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Ramakrishnapura,613183,wbc-2017-18
1/12/002/000001/000056/001,5959029,567745,KA,BANGALORE URBAN,ANEKAL,RAYASANDRA,02,Tank,12.8741667,77.6986111,Rural,2022-05-11,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000056001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gattahalli,613187,wbc-2017-18
1/12/002/000001/000058/001,5959031,567629,KA,BANGALORE URBAN,ANEKAL,GATTAHALLI,02,Tank,12.8736111,77.6941667,Rural,2022-05-11,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000058001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gattahalli,613187,wbc-2017-18
1/12/002/000001/000060/001,5958995,567620,KA,BANGALORE URBAN,ANEKAL,CHIKKANAGAMANGALA,02,Tank,12.8552778,77.6994444,Rural,2022-05-10,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000060001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Chikkanagamangala,613189,wbc-2017-18
1/12/002/000001/000060/002,5959000,567621,KA,BANGALORE URBAN,ANEKAL,CHIKKANAGAMANGALA,02,Tank,12.8538889,77.6888889,Rural,2022-05-10,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000060002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Bhovi Palya Shanthi Pur,613190,wbc-2017-18
1/12/002/000001/000063/001,5959258,567663,KA,BANGALORE URBAN,ANEKAL,HUSKUR,02,Tank,12.8583333,77.7088889,Rural,2022-05-19,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000063001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Huskur,613192,wbc-2017-18
1/12/002/000001/000066/001,5959257,567648,KA,BANGALORE URBAN,ANEKAL,HAROHALLI,02,Tank,12.86,77.7069444,Rural,2022-05-19,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000066001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Huskur,613192,wbc-2017-18
1/12/002/000001/000067/001,5958946,567673,KA,BANGALORE URBAN,ANEKAL,KAGGALIPURA,02,Tank,12.8525,77.73,Rural,2022-05-08,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000067001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gopasandra,613206,wbc-2017-18
1/12/002/000001/000069/001,5958945,567636,KA,BANGALORE URBAN,ANEKAL,GOTTAMARANAHALLI,02,Tank,12.8405556,77.7152778,Rural,2022-05-08,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000069001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Singena Agrahara,613199,wbc-2017-18
1/12/002/000001/000070/001,5958944,567756,KA,BANGALORE URBAN,ANEKAL,SINGENA AGRAHARA,02,Tank,12.8458333,77.7263889,Rural,2022-05-08,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000070001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Narayanaghatta,613200,wbc-2017-18
1/12/002/000001/000071/001,5958943,567727,KA,BANGALORE URBAN,ANEKAL,NARAYANAGHATTA,02,Tank,12.8294444,77.7247222,Rural,2022-05-08,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000071001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Narayanaghatta,613200,wbc-2017-18
1/12/002/000001/000072/001,5959224,567720,KA,BANGALORE URBAN,ANEKAL,MUTHANALLUR,02,Tank,12.8313889,77.7361111,Rural,2022-05-16,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000072001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Muthanallur,613201,wbc-2017-18
1/12/002/000001/000073/001,5959226,567584,KA,BANGALORE URBAN,ANEKAL,ALI BOMMASANDRA,02,Tank,12.8316667,77.7358333,Rural,2022-05-16,1,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000073001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Muthanallur,613201,wbc-2017-18
1/12/002/000001/000074/001,5959225,567721,KA,BANGALORE URBAN,ANEKAL,MUTHANALLUR AMANIKERE,02,Tank,12.8313889,77.7361111,Rural,2022-05-16,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000074001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Muthanallur,613201,wbc-2017-18
1/12/002/000001/000075/001,5958590,567749,KA,BANGALORE URBAN,ANEKAL,SAMANAHALLI,02,Tank,12.835,77.7419444,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000075001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Samanahalli,613204,wbc-2017-18
1/12/002/000001/000076/001,5958579,567623,KA,BANGALORE URBAN,ANEKAL,CHIKKATHIMMASANDRA,02,Tank,12.8472222,77.745,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000076001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Chikkathimmasandra,613205,wbc-2017-18
1/12/002/000001/000079/001,5958968,567769,KA,BANGALORE URBAN,ANEKAL,THIGALA CHOWDADENAHALLI,02,Tank,12.8880556,77.7533333,Rural,2022-05-09,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000079001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Thigala Chowdadenahalli,613208,wbc-2017-18
1/12/002/000001/000091/001,5953711,567608,KA,BANGALORE URBAN,ANEKAL,B.HOSAHALLI,02,Tank,12.8463889,77.7666667,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000091001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,B Hosahalli,613221,wbc-2017-18
1/12/002/000001/000092/001,5958595,567610,KA,BANGALORE URBAN,ANEKAL,BIKKANAHALLI,02,Tank,12.8383333,77.7638889,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000092001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Bikkanahalli,613222,wbc-2017-18
1/12/002/000001/000093/001,5958696,567758,KA,BANGALORE URBAN,ANEKAL,SOLLEPURA,02,Tank,12.8216667,77.7591667,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000093001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Sollepura,613223,wbc-2017-18
1/12/002/000001/000094/001,5958615,567643,KA,BANGALORE URBAN,ANEKAL,HANDENAHALLI,02,Tank,12.8144444,77.7961111,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000094001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Byalahalli,613229,wbc-2017-18
1/12/002/000001/000094/002,5958620,567644,KA,BANGALORE URBAN,ANEKAL,HANDENAHALLI,02,Tank,12.8280556,77.7672222,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000094002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Handenahalli,613224,wbc-2017-18
1/12/002/000001/000095/001,5958700,567684,KA,BANGALORE URBAN,ANEKAL,KOTIGANAHALLI,02,Tank,12.8338889,77.7683333,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000095001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Koothaganahalli,613225,wbc-2017-18
1/12/002/000001/000097/001,5958659,567757,KA,BANGALORE URBAN,ANEKAL,S.MEDIHALLI,02,Tank,12.8213889,77.7852778,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000097001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Tyayakana Halli,613228,wbc-2017-18
1/12/002/000001/000098/001,5958658,567772,KA,BANGALORE URBAN,ANEKAL,TYAYAKANA HALLI,02,Tank,12.8266667,77.7855556,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000098001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,S Medihalli,613227,wbc-2017-18
1/12/002/000001/000099/001,5958644,567583,KA,BANGALORE URBAN,ANEKAL,ADIGARAKALLAHALLI,02,Tank,12.8252778,77.7994444,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000099001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Adigarakallahalli,613230,wbc-2017-18
1/12/002/000001/000100/001,5958648,567611,KA,BANGALORE URBAN,ANEKAL,BILLAPURA,02,Tank,12.85,77.7827778,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000100001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Sarjapura CT,613358,wbc-2017-18
1/12/002/000001/000101/001,5958650,567616,KA,BANGALORE URBAN,ANEKAL,BURAGUNTE,02,Tank,12.8408333,77.7791667,Rural,2022-05-05,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000101001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Buragunte,613232,wbc-2017-18
1/12/002/000001/000102/001,5953694,567669,KA,BANGALORE URBAN,ANEKAL,ITTANGUR,02,Tank,12.8752778,77.7852778,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000102001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Sompura,613218,wbc-2017-18
1/12/002/000001/000102/002,5953706,567667,KA,BANGALORE URBAN,ANEKAL,ITTANGUR,02,Tank,12.8891667,77.7930556,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000102002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kuthaganahalli,613247,wbc-2017-18
1/12/002/000001/000102/003,5953710,567668,KA,BANGALORE URBAN,ANEKAL,ITTANGUR,02,Tank,12.8797222,77.7966667,Rural,2022-05-04,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000102003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Ittangur,613233,wbc-2017-18
1/12/002/000001/000103/001,5958580,567778,KA,BANGALORE URBAN,ANEKAL,VOLAGEREKALLAHALLI,02,Tank,12.885,77.7719444,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000103001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Volagerekallahalli,613234,wbc-2017-18
1/12/002/000001/000103/002,5958585,567777,KA,BANGALORE URBAN,ANEKAL,VOLAGEREKALLAHALLI,02,Tank,12.8813889,77.7777778,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000103002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Volagerekallahalli,613234,wbc-2017-18
1/12/002/000001/000105/001,5958604,567634,KA,BANGALORE URBAN,ANEKAL,GONIGHATTAPURA,02,Tank,12.9197222,77.7925,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000105001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gonighattapura,613236,wbc-2017-18
1/12/002/000001/000105/002,5958606,567635,KA,BANGALORE URBAN,ANEKAL,GONIGHATTAPURA,02,Tank,12.9125,77.7802778,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000105002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Neriga,613237,wbc-2017-18
1/12/002/000001/000111/001,5953699,567625,KA,BANGALORE URBAN,ANEKAL,DESHAPANDE GUTTAHALLI,02,Tank,12.925,77.8238889,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000111001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Deshapande Guttahalli,613242,wbc-2017-18
1/12/002/000001/000113/001,5958603,567718,KA,BANGALORE URBAN,ANEKAL,MUGALUR,02,Tank,12.8947222,77.8172222,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000113001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Mugalur,613244,wbc-2017-18
1/12/002/000001/000114/001,5953708,567686,KA,BANGALORE URBAN,ANEKAL,KUGUR,02,Tank,12.9108333,77.8083333,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000114001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kugur,613245,wbc-2017-18
1/12/002/000001/000115/001,5958578,567676,KA,BANGALORE URBAN,ANEKAL,KAMANAHALLI,02,Tank,12.91,77.7980556,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000115001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kamanahalli,613246,wbc-2017-18
1/12/002/000001/000116/001,5953698,567689,KA,BANGALORE URBAN,ANEKAL,KUTHAGANAHALLI,02,Tank,12.8966667,77.7980556,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000116001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kuthaganahalli,613247,wbc-2017-18
1/12/002/000001/000116/002,5953702,567690,KA,BANGALORE URBAN,ANEKAL,KUTHAGANAHALLI,02,Tank,12.9083333,77.7955556,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000116002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Kamanahalli,613246,wbc-2017-18
1/12/002/000001/000117/001,5958610,567627,KA,BANGALORE URBAN,ANEKAL,DODDATHIMMASANDRA,02,Tank,12.8777778,77.7980556,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000117001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Doddathimmasandra,613248,wbc-2017-18
1/12/002/000001/000118/001,5958588,567770,KA,BANGALORE URBAN,ANEKAL,THINDLU,02,Tank,12.8519444,77.8063889,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000118001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Thindlu,613249,wbc-2017-18
1/12/002/000001/000119/001,5958609,567696,KA,BANGALORE URBAN,ANEKAL,MAHAL CHOWDADENAHALLI,02,Tank,12.8719444,77.8111111,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000119001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Mahal Chowdadenahalli,613250,wbc-2017-18
1/12/002/000001/000120/001,5958589,567638,KA,BANGALORE URBAN,ANEKAL,GUDIGHATTANAHALLI,02,Tank,12.8622222,77.8097222,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000120001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gudighattanahalli,613251,wbc-2017-18
1/12/002/000001/000121/001,5958600,567731,KA,BANGALORE URBAN,ANEKAL,PANDITANA AGRAHARA,02,Tank,12.8797222,77.8191667,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000121001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Panditana Agrahara,613252,wbc-2017-18
1/12/002/000001/000122/001,5958591,567712,KA,BANGALORE URBAN,ANEKAL,MATTANAHALLI,02,Tank,12.8622222,77.8213889,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000122001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Mattanahalli,613253,wbc-2017-18
1/12/002/000001/000123/001,5959227,567633,KA,BANGALORE URBAN,ANEKAL,GOLLAHALLI,02,Tank,12.8194444,77.5844444,Rural,2022-05-16,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000123001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Gollahalli,613133,wbc-2017-18
1/12/002/000001/000127/001,5958846,567587,KA,BANGALORE URBAN,ANEKAL,ANDAPURA,02,Tank,12.8213889,77.6916667,Rural,2022-05-06,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000127001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Bommasandra CT,613357,wbc-2017-18
1/12/002/000001/000128/001,5958847,567743,KA,BANGALORE URBAN,ANEKAL,RAMASAGARA,02,Tank,12.8152778,77.7152778,Rural,2022-05-06,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000128001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Heelalige,613260,wbc-2017-18
1/12/002/000001/000129/001,5958778,567649,KA,BANGALORE URBAN,ANEKAL,HEELALIGE,02,Tank,12.8163889,77.7002778,Rural,2022-05-06,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000129001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Bommasandra CT,613357,wbc-2017-18
1/12/002/000001/000135/001,5958862,567771,KA,BANGALORE URBAN,ANEKAL,THIRUMAGONDANAHALLI,02,Tank,12.7913889,77.7188889,Rural,2022-05-06,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000001000135001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Anekal,5545,Thirumagondanahalli,613266,wbc-2017-18
