Tank ID,Tank Name,Tank Owner,District,Taluk,GPName,VillageName,Command Area (Ha),Tank Spread Area (Ha),Storage Capacity (MCFT),Designed Water Utilization (MCFT),Embankment Type,Embankment Height (m),Embankment Top Width (m),Embankment Length (m),Waste Weir Type,Kodi Length Details,Waste Weir Flow (cumecs)
KA18050040, ,Minor Irrigation Department,Tumakuru,Koratagere,Thumbadi,Byrenahalli,45.2,41.6,7.68,5.65,Homo gene ous,12,1.8,210,Natural weir,12.6,659
KA18100246,Halevoaru,Minor Irrigation Department,Tumakuru,Kunigal,D.Hosahalli,Hasige Hobli,74,99,25.28,50.15,Homo gene ous,4,3,1080,sloping  Apron,64.8,1500
KA18100242,Deepambudikere Tank,Minor Irrigation Department,Tumakuru,Kunigal,D.Hosahalli,Hasige Hobli,557,207,342.22,264.02,Homo gene ous,15,1.8,600,sloping  Apron,27.43,1328
KA18100027,Bellibettadathore New,Minor Irrigation Department,Tumakuru,Kunigal,D.Hosahalli,Madhagonahalli,54,12.53,16.78,12.19,Homo gene ous,9.44,2.5,392,Ogee weir,23.5,944
KA18100249,Nlathahalli,Minor Irrigation Department,Tumakuru,Kunigal,Bagenahalli,Neelatthanahalli Amanikere,139,56.5,57,58,Homo gene ous,6,1.8,480,sloping  Apron,28.8,6800
KA18100240,Shettigere,Minor Irrigation Department,Tumakuru,Kunigal,Bagenahalli,Shettykere,56.56,12.8,4.48,6.96,Homo gene ous,8.35,1.8,420,Clear Overfall,25.2,1228
KA18100020,Mulinganadoddi New,Minor Irrigation Department,Tumakuru,Kunigal,Nidasale,Nidasale,66.5,,,,Homo gene ous,,,,-,,
KA18100245,Nidasale Tank,Minor Irrigation Department,Tumakuru,Kunigal,Nidasale,Shivanehalli,405,124.83,187,200.02,Homo gene ous,11,1.5,870,sloping  Apron,60,4156
KA18100143, ,Minor Irrigation Department,Tumakuru,Kunigal,Nidasale,Nidasale,,,,, ,,,, ,,
KA18100244,Bhandihalli,Minor Irrigation Department,Tumakuru,Kunigal,Kodavathi,S.I. Bandihalli,71.22,40.8,14.52,7.21,Homo gene ous,5,1.5,540,Clear Overfall,32.4,934
KA18100241,Kachihalli,Minor Irrigation Department,Tumakuru,Kunigal,Ujjani,Kachihalli,97,21.26,22.67,20.13,Homo gene ous,14.7,2.5,170,sloping  Apron,10.2,1429
KA18100018,Ujjani New,Minor Irrigation Department,Tumakuru,Kunigal,Ujjani,Ujjani,66.8,9.07,8.21,9.89,Homo gene ous,9.71,2.5,277,Clear Overfall,16.6,1678
KA18100017,Yalagalavadi,Minor Irrigation Department,Tumakuru,Kunigal,Jodihosahalli,Yalagalawadi,45,18.59,17,17.63,Homo gene ous,5,1.8,450,Clear Overfall,27,532
KA18100019,Mallapura,Minor Irrigation Department,Tumakuru,Kunigal,Kodigehalli,J.I. Mallapura,40,,4.53,,Homo gene ous,,,,-,,
KA18100021,Kithanamangala,Minor Irrigation Department,Tumakuru,Kunigal,Kithnamangala,Kithnamangaladha Amanikere,137,10.3,59.4,57.01,Homo gene ous,7.2,1.8,1050,sloping  Apron,63,2750
KA18100023,Haluvagilu,Minor Irrigation Department,Tumakuru,Kunigal,Hutharidurga,Tharemaradha Palya,43,20.2,11.7,17.59,Homo gene ous,8.5,1.8,510,sloping  Apron,30.6,1052
KA18100247,Arakere Amanikere,Minor Irrigation Department,Tumakuru,Kunigal,Hosahalli,Arakere,49,23.83,28.3,23.98,Homo gene ous,7.2,2,690,sloping  Apron,41.4,1860
KA18100022,Hosuru,Minor Irrigation Department,Tumakuru,Kunigal,Yaliyur,Hosuru,45,25,29,14.52,Homo gene ous,11,2.5,750,sloping  Apron,45,1200
KA18100028,Channapura,Minor Irrigation Department,Tumakuru,Kunigal,Kithnamangala,J.I. Chennapura,49,16.56,8,7.52,Homo gene ous,7.2,1.8,300,sloping  Apron,18,377
KA18100016,Byala,Minor Irrigation Department,Tumakuru,Kunigal,Koppa,Bylakere,63.94,9,5,5.97,Homo gene ous,7.5,2.5,635,Clear Overfall,38.1,1150
KA18100026,Sipura,Minor Irrigation Department,Tumakuru,Kunigal,Nademavinapura,Siddapura,50,5.4,2.1,3.25,Homo gene ous,7.25,1.8,410,Clear Overfall,24.6,1050
KA18100248,Yaliyuru,Minor Irrigation Department,Tumakuru,Kunigal,Yaliyur,Yaliyuru,149,54.5,32.4,58.63,Homo gene ous,6.9,1.35,1200,sloping  Apron,72,1754
KA18100015,Hulivana,Minor Irrigation Department,Tumakuru,Kunigal,Nagasandra,Hulipura,68.68,16,5.44,9.47,Homo gene ous,6.98,1.8,630,sloping  Apron,37.8,1230
KA18100239,Amadhure,Minor Irrigation Department,Tumakuru,Kunigal,Yadiyur,Doddamadhure,67.17,148.52,55.9,31.19,Homo gene ous,3.2,1.8,1700,sloping  Apron,102,1624
KA18100025,Boregoudanapalya,Minor Irrigation Department,Tumakuru,Kunigal,Madikehalli,Rangaswamybetta Kavalu,37.97,5.93,2.99,4.66,Homo gene ous,7.25,1.8,480,Clear Overfall,28.8,463
KA18040127,Gidadagala Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Rangapura,Gidadagalahalli,99.14,18.7,,21.19,Homo gene ous,9,1.8,360,∏…∆Ë√¶AUÔ K•¡Ê£Ô,21.6,1819
KA18040129,Kunagaltimmanhalli,Minor Irrigation Department,Tumakuru,Madhugiri,Kavanadala,Kunigalthimmanapalya,,,,, ,,,, ,,
KA18040282,Kunigal Thimmanahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Kavanadala,Ranganapalya,,,,, ,,,, ,,
KA18040247,Bijwara,Minor Irrigation Department,Tumakuru,Madhugiri,Maruvekere,Gopagondanahalli,294,124.27,,197.44,Homo gene ous,8,1.2,1560,∏…∆Ë√¶AUÔ K•¡Ê£Ô,124,1121
KA18040270,Chikkamaluru,Minor Irrigation Department,Tumakuru,Madhugiri,Chikkamalur,Chikkamaluru,102.16,88.62,,33.91,Homo gene ous,4.5,1.8,1440,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,86.4,707
KA18040248,Thingaluru,Minor Irrigation Department,Tumakuru,Madhugiri,Kalidevapura,Thingaluru,115.34,44.52,,8.48,Homo gene ous,4.5,1.8,1650,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,99,338
KA18040116,Tuttenhalli,Minor Irrigation Department,Tumakuru,Madhugiri,Bijavara,K.G.Veerannanahalli,,,,, ,,,, ,,
KA18040126,Girigondanahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Dodderi,Girigowdanahalli,42,8,,5.3,Homo gene ous,8,2.5,360,∏…∆Ë√¶AUÔ K•¡Ê£Ô,21.6,1837
KA18040257,Sipura,Minor Irrigation Department,Tumakuru,Madhugiri,Siddapura,Siddapura,,,,, ,,,, ,,
KA18040272,Dodderi Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Dabbeghatta,Thonachagondanahalli,78.47,20.3,,33.2,Homo gene ous,5.5,1.2,1260,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,75.6,1799
KA18040252,Kalidevapura,Minor Irrigation Department,Tumakuru,Madhugiri,Kalidevapura,Kalidevapura,62.4,57.48,,22.25,Homo gene ous,5.5,1.8,840,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,50.4,4065
KA18040120,Belladhamadagu,Minor Irrigation Department,Tumakuru,Madhugiri,Dabbeghatta,Belladhamadu,40,4.85,,4.94,Homo gene ous,4.5,2.5,900,∏…∆Ë√¶AUÔ K•¡Ê£Ô,54,450
KA18040243,Kodalapura Chikkakere,Minor Irrigation Department,Tumakuru,Madhugiri,Kodlapura,Kodalapura,59.78,39,,40.29,Homo gene ous,4.8,1.8,111,∏…∆Ë√¶AUÔ K•¡Ê£Ô,6.7,720
KA18040256,Amaluru,Minor Irrigation Department,Tumakuru,Madhugiri,Doddamalur,Doddamaluru,138.97,159,,82.3,Homo gene ous,4.5,1.8,1740,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,104.4,920
KA18040123,Midatarhalli,Minor Irrigation Department,Tumakuru,Madhugiri,Siddapura,Midatharahalli,148,15.46,66.35,18.37,Homo gene ous,6.8,1.8,360,∏…∆Ë√¶AUÔ K•¡Ê£Ô,21.6,740
KA18040124,Kalidevapura New,Minor Irrigation Department,Tumakuru,Madhugiri,Kalidevapura,Kalidevapura,62.4,16,,5.3,Homo gene ous,4.7,2.5,660,∏…∆Ë√¶AUÔ K•¡Ê£Ô,39.6,1032
KA18040249,Agrahara,Minor Irrigation Department,Tumakuru,Madhugiri,Byalya,Agrahara,51.3,65,,22.25,Homo gene ous,4.8,1.8,810,∏…∆Ë√¶AUÔ K•¡Ê£Ô,48.6,192
KA18040250,Thimmalapur New,Minor Irrigation Department,Tumakuru,Madhugiri,Dodderi,Sajjenahalli,44.53,6.17,,6.85,Homo gene ous,8,1.8,330,∏…∆Ë√¶AUÔ K•¡Ê£Ô,19.8,1230
KA18040041, ,Minor Irrigation Department,Tumakuru,Madhugiri,D.V.Halli,Hosahalli,,,,, ,,,, ,,
KA18040266,Kondavadi,Minor Irrigation Department,Tumakuru,Madhugiri,Kondavadi,Kondavadi,88.48,77.72,,32.6,Homo gene ous,5.5,1.2,930,∏…∆Ë√¶AUÔ K•¡Ê£Ô,55.8,480
KA18040264,Byala,Minor Irrigation Department,Tumakuru,Madhugiri,Byalya,Byala,63.3,47,,24.8,Homo gene ous,4.5,1.8,1380,∏…∆Ë√¶AUÔ K•¡Ê£Ô,82.8,280
KA18040265,Rangapura,Minor Irrigation Department,Tumakuru,Madhugiri,Rangapura,Rangapura,107.66,76,,4.59,Homo gene ous,6.3,1.2,120,∏…∆Ë√¶AUÔ K•¡Ê£Ô,7.2,1580
KA18040117,Shettyhalli,Minor Irrigation Department,Tumakuru,Madhugiri,Bijavara,Shettyhalli,60,3,,8.83,Homo gene ous,5.4,1.8,300,∏…∆Ë√¶AUÔ K•¡Ê£Ô,18,168
KA18040254,Hunasavaadi,Minor Irrigation Department,Tumakuru,Madhugiri,Kondavadi,Hunasavadi,54.92,41,,18.37,Homo gene ous,5,1.2,1140,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,68.4,360
KA18040245,Cholenahally,Minor Irrigation Department,Tumakuru,Madhugiri,Chinakavajra,Jinakavajra,,,,, ,,,, ,,
KA18040253,Bettagere,Minor Irrigation Department,Tumakuru,Madhugiri,Kondavadi,Battegere,40.38,66,,15.54,Homo gene ous,5,1.2,720,∏…∆Ë√¶AUÔ K•¡Ê£Ô,43.2,480
KA18040167,Kthally Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Kavanadala,Bisadikariyanapalya,274.7,72,,58.63,Homo gene ous,7,1.2,330,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,67.56,928
KA18040119,Nitrahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Kodagadala,Nitrahalli,69.3,21,,26.14,Homo gene ous,4.5,1.2,990,∏…∆Ë√¶AUÔ K•¡Ê£Ô,59.4,360
KA18040122,Yakarlahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Kadagathur,Yakarlahalli,109.63,93,,26.84,Homo gene ous,4.5,1.8,960,∏…∆Ë√¶AUÔ K•¡Ê£Ô,57.6,552
KA18040125,Kodigenahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Kodigenahalli,Kodigenahalli,90,45.1,,47.33,Homo gene ous,4.5,1.8,1650,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,99,236
KA18040242,Gundagal  Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Kalidevapura,Gundagal,156,104.84,,48.39,Homo gene ous,4.18,1.8,1500,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,90,531
KA18040244,Kodalapura Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Kodlapura,Badakanahalli,98,45.7,,24.8,Homo gene ous,4.5,1.8,870,∏…∆Ë√¶AUÔ K•¡Ê£Ô,52.2,360
KA18040241,Kadagatthuru,Minor Irrigation Department,Tumakuru,Madhugiri,Kadagathur,Kadagatthuru,483.49,315,,74.88,Homo gene ous,4.5,1.8,3780,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,60.6,526
KA18040269,Mydanahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Singanahalli,Mydanahalli,90.24,38.2,,37.09,Homo gene ous,4.8,1.8,1200,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,72,394
KA18040255,Muneralekere,Minor Irrigation Department,Tumakuru,Madhugiri,Brahmasamudra,K.G.Muddeneralekere,129,28.45,,55.1,Homo gene ous,6.5,1.2,420,∏…∆Ë√¶AUÔ K•¡Ê£Ô,25.2,275
KA18040259,Hosakere,Minor Irrigation Department,Tumakuru,Madhugiri,Hosakere,Hosakere,61.65,77,,61.46,Homo gene ous,7.5,1,930,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,55.8,887
KA18040261,Singanahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Singanahalli,Mydanahalli,,,,, ,,,, ,,
KA18040273,Rantavalalu,Minor Irrigation Department,Tumakuru,Madhugiri,Rantavalalu,Rantavalalu,79.6,76,,4.5,Homo gene ous,6.3,1.2,1290,∏…∆Ë√¶AUÔ K•¡Ê£Ô,77.4,1580
KA18040240,Theriyuru,Minor Irrigation Department,Tumakuru,Madhugiri,Muddenahalli,Theriyuru,44.8,33.59,,28.96,Homo gene ous,4.5,1.8,1440,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,86.4,329
KA18040268,Adavinagenahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Singanahalli,J.I.Adavinagenahalli,72.9,31,,30.02,Homo gene ous,4.5,1.5,880,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,52.8,236
KA18040115, ,Minor Irrigation Department,Tumakuru,Madhugiri,Doddayalkur,Doddayalakuru,,,,, ,,,, ,,
KA18040246,Thippapura,Minor Irrigation Department,Tumakuru,Madhugiri,Doddayalkur,Thippapura,72.5,74.88,,6.71,Homo gene ous,6,1.8,990,∏…∆Ë√¶AUÔ K•¡Ê£Ô,59.4,1826
KA18040263,Tolenahally,Minor Irrigation Department,Tumakuru,Madhugiri,Muddenahalli,Polenahalli,,,,, ,,,, ,,
KA18040267,Suddekunte,Minor Irrigation Department,Tumakuru,Madhugiri,Muddenahalli,Suddekunte,71.9,69.29,,32.84,Homo gene ous,4.5,1.8,900,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,54,325
KA18040262,Garani,Minor Irrigation Department,Tumakuru,Madhugiri,Garani,J.I.Garani,89.89,65.57,,7.14,Homo gene ous,7,1.2,780,∏…∆Ë√¶AUÔ K•¡Ê£Ô,46.8,2563
KA18040274,Itakadhibbanahalli,Minor Irrigation Department,Tumakuru,Madhugiri,Doddayalkur,Byadarahalli,129.26,57,,16.25,Homo gene ous,7,1.2,1440,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,86.4,1351
KA18040118,Janakalote,Minor Irrigation Department,Tumakuru,Madhugiri,Chikkadalavatta,Janakalote,39.98,40,,5.76,Homo gene ous,6,1.2,720,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,43.2,1316
KA18040121,Itakadhibbanahalli Chikka Kere,Minor Irrigation Department,Tumakuru,Madhugiri,I.D.Halli,Itakadhibbanahalli,74.76,6.48,,31.79,Homo gene ous,6,1.2,690,∏…∆Ë√¶AUÔ K•¡Ê£Ô,41.4,400
KA18040009,Hanumanthapura,Minor Irrigation Department,Tumakuru,Madhugiri,Midigeshi,Hanumanthapura,204.44,21,,62.16,Homo gene ous,7.5,1.8,1260,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,,2260
KA18040239,Dalavata,Minor Irrigation Department,Tumakuru,Madhugiri,Chikkadalavatta,Doddadalavata,,,,, ,,,, ,,
KA18040238,Reddyhally Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Reddihalli,R.Gollahalli,68.8,103,,783.04,Homo gene ous,6,1.5,720,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,43.2,2079
KA18040251,Medigesi Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Midigeshi,Midigeshi,181.48,7,,73.82,Homo gene ous,7,1.8,1200,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,72,486
KA18040271,Taadi Kere,Minor Irrigation Department,Tumakuru,Madhugiri,I.D.Halli,Thadi,62.62,36,,21.19,Homo gene ous,5.5,1.2,1050,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,63,1140
KA18040258,Bedathuru Kere,Minor Irrigation Department,Tumakuru,Madhugiri,Bedathur,Bedatthur,116.1,175,,49.09,Homo gene ous,6.5,1,990,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,59.4,412
KA18040260,Bidarekere,Minor Irrigation Department,Tumakuru,Madhugiri,Bedathur,Bidarakere,76.1,151,,19.43,Homo gene ous,6,1.8,720,QËAi¿ƒgÔ N™¿gÔ •s¡ØÔ,43.2,411
KA18040219, ,Minor Irrigation Department,Tumakuru,Madhugiri,Singanahalli,J.I.Adavinagenahalli,44.57,8,,2.16,Homo gene ous,4.5,1.2,810,∏…∆Ë√¶AUÔ K•¡Ê£Ô,48.6,237
KA18030022,Domathamari Murarayana Kere,Minor Irrigation Department,Tumakuru,Pavagada,Dommathamari,Dommatthamuri,90.4,53.2,17.51,34.97,Homo gene ous,10,2.2,1335,Sloping Apron,80.1,220
KA18030008,Domathamari Nagarakalu Kere,Minor Irrigation Department,Tumakuru,Pavagada,Dommathamari,Dommatthamuri,47.2,37.6,12.39,17.06,Homo gene ous,8.4,2,1314,Sloping Apron,78.8,489
KA18030013,Venkatapura Annenahallikere,Minor Irrigation Department,Tumakuru,Pavagada,Venkatapura,S.I.Venkatapura,40.4,22.4,6.01,17.09,Homo gene ous,6,2,1050,Sloping Apron,63,266
KA18030024,Venkatapura Kere,Minor Irrigation Department,Tumakuru,Pavagada,Venkatapura,S.I.Venkatapura,42.8,50,18.29,21.55,Homo gene ous,11,2.2,1245,Sloping Apron,74.7,1342
KA18030015,Virupasandra Bhaskararayanakere,Minor Irrigation Department,Tumakuru,Pavagada,Virupasamudra,Virupasandra,150.4,116,60.63,68.52,Homo gene ous,8.2,6.6,1278,Sloping Apron,76.7,1580
KA18030014,Kanakapura Cholakuntekere,Minor Irrigation Department,Tumakuru,Pavagada,Virupasamudra,Kanakapura,42,56,18.29,21.02,Homo gene ous,6,2.2,675,Sloping Apron,40.5,173
KA18030029,Gummaghatta Durgammanakere,Minor Irrigation Department,Tumakuru,Pavagada,Dommathamari,Gummaghatta,106.8,136.8,92.04,42.38,Homo gene ous,9,2,1300,Sloping Apron,78,293
KA18030007,Kannamede Vadasalammanakere,Minor Irrigation Department,Tumakuru,Pavagada,Kannamedi,Kannamede,67.2,49.2,35,29.66,Homo gene ous,6,1.9,575,Sloping Apron,34.5,1234
KA18030017,Kotthuru Kariyannakere,Minor Irrigation Department,Tumakuru,Pavagada,C.K.Pura,Kotthuru,64.4,23.2,15.16,23.31,Homo gene ous,4.5,1.8,620,Sloping Apron,37.2,1128
KA18030027,Channakeshavapura Hanimanthadevarakere,Minor Irrigation Department,Tumakuru,Pavagada,C.K.Pura,Channakeshavapura,81.5,73.6,48.09,26.98,Homo gene ous,6.6,2,960,Sloping Apron,57.6,1214
KA18030018,Hariharapura Mutturayanakere,Minor Irrigation Department,Tumakuru,Pavagada,C.K.Pura,Hariharapura,53.2,51.6,13.59,17.37,Homo gene ous,4,1.7,650,Sloping Apron,39,694
KA18030003,Madya Eraganakere,Minor Irrigation Department,Tumakuru,Pavagada,Mangalavada,Madya,45.6,23.6,12.8,10.94,Homo gene ous,3.75,1.8,930,Sloping Apron,55.8,1357
KA18030099,Kanimenahalli Hosakere,Minor Irrigation Department,Tumakuru,Pavagada,Rajavanthi,Kanimenahalli,25.09,8,3.47,3.89,Homo gene ous,6.61,2.5,405,Clear Overfall,24.3,1569
KA18030004,Thummakunte Anjaneyaswami Kere,Minor Irrigation Department,Tumakuru,Pavagada,Arasikere,Thummakunte,60.4,44.4,17.25,29.31,Homo gene ous,3.5,1.6,1320,Sloping Apron,79.2,1527
KA18030016,Byadanuru Shankaralinganakere,Minor Irrigation Department,Tumakuru,Pavagada,Byadanur,Byadanuru,176.3,101.6,88.6,53.76,Homo gene ous,5.2,1.9,960,Sloping Apron,57.6,3035
KA18030021,Mangalawada Akkagal Kere,Minor Irrigation Department,Tumakuru,Pavagada,Mangalavada,Mangalawada,59.6,44.8,19.6,16.95,Homo gene ous,3.65,1.6,990,Sloping Apron,59.4,1304
KA18030025,Arasikere Hampayyanakere,Minor Irrigation Department,Tumakuru,Pavagada,Arasikere,Arasikere,95.2,72.8,42.6,26.13,Homo gene ous,3.6,1,1320,Sloping Apron,79.2,799
KA18030012,Kodamadagu Kannilammanakere,Minor Irrigation Department,Tumakuru,Pavagada,Kodamadagu,Kodamadagu,62,71.2,38.68,19.89,Homo gene ous,6,2.2,695,Sloping Apron,41.7,493
KA18030023,Arasikere Gujjarappanakere,Minor Irrigation Department,Tumakuru,Pavagada,Arasikere,Arasikere,68.8,92.8,48.61,17.58,Homo gene ous,3,1.7,1020,Sloping Apron,61.2,2076
KA18030011,Aralikunte Krishnabudikere,Minor Irrigation Department,Tumakuru,Pavagada,Kodamadagu,Aralikunte,52.8,84,31.36,20.13,Homo gene ous,7.5,2,765,Sloping Apron,45.9,1231
KA18030049,Gundlahalli Mohiddinkere,Minor Irrigation Department,Tumakuru,Pavagada,Naliganahalli,Gundlahalli,54.8,101.6,77.62,37.09,Homo gene ous,4.88,2.44,840,Sloping Apron,50.4,376
KA18030005,Gollanakunte Karekalkere,Minor Irrigation Department,Tumakuru,Pavagada,Nyayadagunte,Gollanakunte,50.4,36,18.82,13.13,Homo gene ous,2.88,2,900,Sloping Apron,54,445
KA18030054,Kadapala Akkammanakere,Minor Irrigation Department,Tumakuru,Pavagada,Kotagudda,Kadapalakere,46.8,20.8,9.15,12,Homo gene ous,3.05,2.66,480,Sloping Apron,28.8,760
KA18030026,Talavalli Pallavarayanakere,Minor Irrigation Department,Tumakuru,Pavagada,Palavalli,Palavalli,282.8,520,387.33,120.09,Homo gene ous,7.62,6.1,1350,Sloping Apron,81,3142
KA18030019,Nagalamadike Cholarayanakere,Minor Irrigation Department,Tumakuru,Pavagada,Nagalamadike,Nagalamadike,84.2,84,52.27,24.51,Homo gene ous,7,1.6,1140,Sloping Apron,68.4,1775
KA18030006,Rangasamudrakere,Minor Irrigation Department,Tumakuru,Pavagada,Rangasamudra,S.I.Rangasamudra,69.2,52,28.23,24.01,Homo gene ous,7.62,1.83,900,Sloping Apron,54,3109
KA18030062,Bugaduru Hosakere,Minor Irrigation Department,Tumakuru,Pavagada,Ryapte,Bugaduru,98.4,73.6,53.58,47.4,Homo gene ous,6,1.6,810,Clear Overfall,48.6,2904
KA18030010,Ryapete Margadakere,Minor Irrigation Department,Tumakuru,Pavagada,Ryapte,Ryapete,44.4,41.2,12.55,22.25,Homo gene ous,4.8,1.5,600,Clear Overfall,36,362
KA18030056,Honnasamudra Nagarabhavikere,Minor Irrigation Department,Tumakuru,Pavagada,Ponnasamudra,Honnasamudra,,,,, ,,,, ,,
KA18030002,Kyathaganakere,Minor Irrigation Department,Tumakuru,Pavagada,B.K.Halli,Kyathaganakere,114.6,130,116.1,56.87,Homo gene ous,9.7,1.6,1120,Sloping Apron,,3980
KA18030045,Kamanadurga Akkammanakere,Minor Irrigation Department,Tumakuru,Pavagada,Kamanadurga,Kamanadurga,263.8,176,131.72,73.18,Homo gene ous,8.5,2.4,540,Sloping Apron,32.4,1244
KA18030051,Dalavayihalli Hosakere,Minor Irrigation Department,Tumakuru,Pavagada,B.K.Halli,Dalavayihalli,56.4,,,,Homo gene ous,,,, ,,
KA18030020,Thirumani Hanumanthadevarakere,Minor Irrigation Department,Tumakuru,Pavagada,Thirumani,Thirumani,78.8,80.4,21.95,26.84,Homo gene ous,5,1.6,1080,Sloping Apron,64.8,1963
KA18030001,Rayacharlu Oora Mundinakere,Minor Irrigation Department,Tumakuru,Pavagada,Thirumani,Rayacharlu,93.2,87.6,29.08,21.68,Homo gene ous,5.3,2,1290,Sloping Apron,77.4,2498
KA18030035,Valluru Oora Mundinakere,Minor Irrigation Department,Tumakuru,Pavagada,Nallur,Valluru,125.2,128,41.82,45.38,Homo gene ous,5.2,1.8,1020,Sloping Apron,61.2,1218
KA18030088,Kyathaganacharlu Oora Mundinakere,Minor Irrigation Department,Tumakuru,Pavagada,Nallur,Kyathaganacharlu,80.8,64.8,28.23,31.08,Homo gene ous,6,1.8,1080,Sloping Apron,64.8,2295
KA18030127,Nagalapura Nagojikere,Minor Irrigation Department,Tumakuru,Pavagada,Chikkahalli,Nagalapura,62.2,108,35.28,30.72,Homo gene ous,,3.66,990,Sloping Apron,59.4,2406
KA18030117,Jalodu Gopal Swamikere,Minor Irrigation Department,Tumakuru,Pavagada,Siddapura,Jalodu,125.2,135.2,105,56.15,Homo gene ous,7.62,2.75,900,Sloping Apron,54,2228
KA18020271,Yanjalagere Kere,Minor Irrigation Department,Tumakuru,Sira,Changavara,Yanjalagere,,,,, ,,,, ,,
KA18020150,Kotti Kere,Minor Irrigation Department,Tumakuru,Sira,Hulikunte,Kotta,40.4,18.57,18.57,5.66,Homo gene ous,3.9,2,700,Sloping apron,52.5,24.53
KA18020167,Bevinahalli Kere,Minor Irrigation Department,Tumakuru,Sira,Bevinahalli,Bevinahalli,164.59,29.08,7.83,9.39,Homo gene ous,4.5,2,600,Sloping apron,45,38.39
KA18020054, ,Minor Irrigation Department,Tumakuru,Sira,Handikunte,Badamaranahalli,57.08,7.6,2.6,2.48,Homo gene ous,3.3,2,600,Natural slope,45,7.46
KA18020132,Changavara Kere,Minor Irrigation Department,Tumakuru,Sira,Changavara,Changavara,69.88,109.88,41.28,33.79,Homo gene ous,4.2,2,1350,clear fall,101.3,30.48
KA18020190,Harogere Kere,Minor Irrigation Department,Tumakuru,Sira,Baragur,Harogere,57.72,34,13,12.27,Homo gene ous,3.5,2,750,Sloping apron,56.3,11.43
KA18020233,Baraguru Kere,Minor Irrigation Department,Tumakuru,Sira,Baragur,Baraguru,194.8,150.2,73.04,38.21,Homo gene ous,4.15,2,1200,clear fall,90,40.49
KA18020275,Hosuru Kere,Minor Irrigation Department,Tumakuru,Sira,Hosur,Kaluvarahalli,228.46,233.91,120.72,218.4,Homo gene ous,4.9,2.2,1800,Sloping apron,135,81.03
KA18020240,Handikunte Kere,Minor Irrigation Department,Tumakuru,Sira,Handikunte,Handhikunte,54.13,58,28.34,13.57,Homo gene ous,3.9,2,870,Sloping apron,65.3,55.29
KA18020234,Agrahara Kere,Minor Irrigation Department,Tumakuru,Sira,Handikunte,Agrahara,46.01,45.2,22.1,38.4,Homo gene ous,4.2,2,600,Sloping apron,45,18.06
KA18020260,Hemdore Kere,Minor Irrigation Department,Tumakuru,Sira,Hendore,Hendore,,,,, ,,,, ,,
KA18020232,Kamagondanahalli Kere,Minor Irrigation Department,Tumakuru,Sira,Hendore,Kamagondanahalli,61.23,28.68,12.2,,Homo gene ous,5.1,2,1020,Sloping apron,76.5,53.3
KA18020250,Naduru Kere,Minor Irrigation Department,Tumakuru,Sira,Nadur,Naduru,73.28,98.98,41.28,32.52,Homo gene ous,5.1,2,960,clear fall,72,80.21
KA18020268,Tadakaluru Kere,Minor Irrigation Department,Tumakuru,Sira,Tadakalur,Thadakaluru,88.96,28.1,23.66,35.14,Homo gene ous,3,2,990,Sloping apron,74.3,36.52
KA18020239,Banagere,Minor Irrigation Department,Tumakuru,Sira,Doddabanagere,Chikkabanagere,52.79,159.6,73.58,26.41,Homo gene ous,4.1,2,1350,clear fall,101.3,183.67
